id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn,url
8993273,Rhymes and jingles,,,,"Dodge, Mary Mapes, 1830-1905 (author)|||Scribner, Armstrong, and Company (publisher)|||H.O. Houghton & Company (printer)","New York :|||Riverside, Cambridge :","Scribner, Armstrong, and Company,|||H.O. Houghton and Company|||Scribner, Armstrong, and Company",1876.,,,,monographic,,English,text,print|||unmediated|||volume,"xii, 271 pages : illustrations ; 20 cm",Poetry|||text,,Nursery rhymes|||Children's poetry,,,juvenile,,,,,,
7547201,Rhymes for the nursery,,,,,Leeds :,"J. Roberts, Wood-Street,",[between 1820 and 1829?],,,,monographic,,English,text,print|||unmediated|||volume,12 pages : illustrations ; 11 cm,Specimens|||text,,"Chapbooks|||Chapbooks, English|||Nursery rhymes",,,,,,,,,
1030317,Rhymes of childhood,,,,,Indianapolis,Bowen-Merrill,"1895, c1890",1895,1890,,monographic,,English,text,print,"186 p., 1⁾ leaf of plates : port. ; 19 cm.",,,Children's poetry,,,juvenile,,,,,,
7547250,"Rhyming Dick and the strolling player: being a true account of the life and death of Richard Nancollas, the alehouse poet, and of a Portuguese player, who died in London : with another narrative, shewing the advantages of societies for visiting the sick",,,,,London,Printed and sold by J. Evans and Son,[180-?],1800,1810,,monographic,,English,text,print,8 p. ; 18 cm.,Specimens|||biography,,"Church work with the sick|||Societies, etc|||Converts|||Chapbooks|||Nancollas, Richard -1802|||Hitchcock, Henry 1777?-1802",,,,,,,,,
6101804,"Rich and poor, being the histories of Virginia Meadows, or, The effects of bad examples: and Susan, the flower girl, or, Virtue in humble life",,"Effects of bad examples|||Virtue in humble life|||Susan, the flower girl",,,Philadelphia,"Fisher & Brother, Publishers, No. 8 South Sixth Street, 74 Chatham Street, New York ... Boston ... Balt",c1847,,,,monographic,,English,text,print,108 p. : col. ill. ; 15 cm.,Juvenile literature,,"Children|||Conduct of life|||Children's stories, English",,,juvenile,,,,,,
1082785,Rich boys and poor boys: and other tales,,,,Anthony King Newman (publisher),London,Printed for A.K. Newman|||Anthony King Newman,[1833?],,,,monographic,,English,text,print|||unmediated|||volume,"171, [1] pages ; 15 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,,Conduct of life|||Boys|||Poverty,,,juvenile,,,,,,
9603397,"Richardson's Rural songster: or, A new collection of humorous, hunting, naval, love, and comic songs, for the present year, calculated to afford mirth and fun for ever : with a good selection of toasts and sentiments",,Rural songster,,"Richardson, Thomas, -1875 (publisher)",Derby :,"Thomas Richardson,|||Richardson, Thomas, -1875",[between 1830 and 1839?],1830,1839,,monographic,,English,text,print|||unmediated|||volume,12 unnumbered pages ; 15 cm,Markings (Provenance)|||Song texts|||Specimens|||Texts|||text,,"Songs, English|||Chapbooks, English",19th century,,,,,,,,
8286318,Ride a cock horse and other nursery rhymes,Mother Goose,"Ride a cock-horse and other Mother Goose rhymes|||Ride a cock horse and other fairy tales|||A-milking, a-milking|||Dogs in the garden|||Ride a cock-horse|||What are little boys made of?|||When the wind is in the East|||Old Mother Goose|||I had two pigeons|||Three jovial Welshmen|||Here we come gathering|||Rock-a-by, baby, thy cradle is green|||Bless you, bless you|||Ding dong bell|||Leg over leg|||Little cock-sparrow|||Robert Barnes|||Poor old Robinson Crusoe|||Ride, baby, ride|||One, two, three, four, five|||Little maid, pretty maid|||Old man who lived in a wood|||Dance, little baby|||Darby and Joan|||My maid Mary|||Little robin redbreast|||Was an archer|||Miss Jane had a bag|||I had a little dog|||Croak! said the toad|||One old Oxford ox|||Polly|||Blow, wind, blow, and go, mill go|||There was an owl|||Come, my children, come away|||Moss was a little man|||Old Mistress McShuttle|||Pat-a-cake, pat-a-cake",,"Hipple, Marjorie Levy, 1935- (donor)|||DeWolfe, Fiske & Co. (Boston, Mass.) (pbl)",Boston,"DeWolfe & Fiske Co.|||DeWolfe, Fiske & Co. (Boston, Mass.)",[approximately 1800],,,,monographic,,English,text,print|||unmediated|||volume,"[40] pages, [4] leaves : illustrations (some color) ; 26 cm",Children's poetry-1800|||Fairy tales-1800|||Juvenile fiction|||Nursery rhymes-1800|||novel|||text,A collection of Mother Goose nursery rhymes.,Nursery rhymes|||Fairy tales|||Alphabet rhymes|||Children's poetry,,"United States, Massachusetts, Boston",juvenile,,,,,,
7683329,Ride a-cock horse to Banbury [Cross]: & A farmer went trotting upon his grey mare,,Ride a-cock horse to Banbury Cross ; & A farmer went trotting upon his grey mare|||Farmer went trotting upon his grey mare,,"Evans, Edmund, 1826-1905 (prt, egr)|||George Routledge and Sons (pbl)",London],George Routledge & Sons|||George Routledge and Sons,[1884],,,,monographic,,English,text,print|||unmediated|||volume,"22, [2] pages : chiefly illustrations (some color) ; 21 x 24 cm.",Juvenile poetry|||Juvenile works|||Nursery rhymes-1880|||Poetry|||text,,Horses,,"England, London",juvenile,,,,15002198,,
1039974,"ride on the calf, The",,,,"Ulizio, B. George (donor)|||American Sunday-School Union (publisher)",Philadelphia,"American Sunday-School Union, no. 146 Chestnut Street|||American Sunday-School Union",[1835],,,,monographic,,English,text,print,16 p. : ill. ; 15 cm.,Juvenile fiction|||Juvenile literature-1835|||Sunday school literature-1835,,Children|||Conduct of life|||Obedience|||Fathers and sons|||Christian life|||Children's stories,,,juvenile,,,,2009484300,,
449949,Riley child-rhymes,,Child rhymes,,,Indianapolis,Bobbs-Merrill Company,c1898,,,,monographic,,English,text,print,188 p. : ill. ; 21 cm.,,,,,,,,,,,,
8114698,"ring and its motto, or, Trust and rest, A",,Truth and rest,,"Means, C. A. (author)",Boston :,"Henry A. Young & Co.,",1868.,,,,monographic,,English,text,print|||unmediated|||volume,"205 pages, 1 unnumbered leaf of plates : illustration ; 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Christian life|||Children|||Conduct of life,,,juvenile,,,,,,
8114543,Rip van Winkle,,,,McLoughlin Bros (pbl),New-York,McLoughlin Bro's.|||McLoughlin Bros,©1889,,,,monographic,,English,text,print|||unmediated|||volume,16 unnumbered pages : illustrations (some color) ; 28 cm.,Juvenile poetry|||Juvenile works|||Poetry|||text,,"Van Winkle, Rip (Fictitious character)|||Bowling|||Dreams|||Drinking of alcoholic beverages|||Laziness|||Magic|||Scolds",,"Catskill Mountains|||United States, New York, New York|||Catskill Mountains (N.Y.)|||New York|||New York (State)",juvenile,,,,,,
9035597,Rip Van Winkle,,,,"Irving, Washington, 1783-1859 (author)|||Coburn, Frederick Simpson, 1871-1960 (illustrator)|||Armstrong, Margaret, 1867-1944 (binding designer)|||Armstrong, Margaret, 1867-1944 (illustrator)",New York ;,"G.P. Putnam's Sons,",1899.,,,,monographic,,English,text,print|||unmediated|||volume,"v, 115 pages, [7] leaves of plates : illustrations ; 20 cm",Fantasy fiction|||Fiction|||Juvenile literature-1899|||Publishers' cloth bindings (Binding)-New York (State)-New York-1899|||text,An eighteenth-century idler who sleeps for twenty years in the Catskill Mountains awakens to a much-changed world.,"Van Winkle, Rip (Fictitious character)",,Catskill Mountains Region|||New York|||Catskill Mountains Region (N.Y.)|||New York (State),,,,,99004660,,
524840,"Riverside magazine for young people, The",,,,,New York,Hurd and Houghton,1868-1870],1867,1870,,serial,Monthly,English,text,print,"4 v. : ill., music ; 24 cm.",periodical,,,,,,,Scribner's monthly (OCoLC)1642073,,02025594,,
7746183,Rob Roy,,,,,New York,James Eastburn and Co.,1818,,,,monographic,,English,text,print,2 v. ; 20 cm,Fiction,,Outlaws|||History|||Rob Roy 1671-1734,1689-1745,Scotland,,,,,,,
8227817,"Robert and Harold: or, The Young marooners",,,,,"London, Edinburgh",T. Nelson and Sons,[1853],,,,monographic,,English,text,print|||unmediated|||volume,256 pages : Illustrations ; 18 cm.,Fiction|||text,,,,Florida,,,,,,,
8227879,"Robert and Harold, or, The young marooners on the Florida coast",,Young marooners on the Florida coast|||Young marooners,,Dalziel Brothers (egr)|||William S. & Alfred Martien (pbl),Philadelphia,William S. & Alfred Martien|||William S. & Alfred Martien,"1860, ©1852",,,8th ed.,monographic,,English,text,print|||unmediated|||volume,"422 pages, [12] leaves of plates : illustrations ; 18 cm",Blind stamped cloth (Binding)-1860|||Juvenile fiction|||Robinsonades-1860|||novel|||text,,Castaways|||Rescues|||Islands|||Nature stories|||Description and travel,,"United States, Pennsylvania, Philadelphia|||Florida|||Tampa Bay (Fla.)",juvenile,,,,,,
4069251,Robert Merry's Museum,,,,"Goodrich, Samuel G. (Samuel Griswold), 1793-1860 (ed)",Boston,Bradbury & Soden,1841-18,1841,18uu,,serial,Unknown,English,text,print,v. : ill. ; 20-21 cm.,periodical,,,,,,Playmate|||Parley's magazine,Merry's museum and Parley's magazine,,,,
1030490,"Robin Hood: a collection of all the ancient poems, songs and ballads, now extant, relative to that celebrated English outlaw",,,,"Ritson, Joseph, 1752-1803 (comp)|||Frank, Joseph, fl. 1780-1830 (ed)",London,J. C. Nimmo,1887,,,,monographic,,English,text,print,"2 v. : ill., front., port., plates ; 23 cm.",,,"Folk songs, English|||Ballads, English|||(Legendary character) Robin Hood",,,,,,,35031257,,
1076891,Robin Hood and his merry foresters,,,,,Boston,Munroe and Francis,1846,,,,monographic,,English,text,print,"iv⁾, 7⁾-213, 3⁾ p. : ill., plates ; 15 cm.",,,,,,,,,,,,
8481632,"Robin Hood, and Hop-o'-my-Thumb: in words of one syllable",,Hop-o-my-Thumb,,"Audubon, Harriet B. (author)",Philadelphia :,"J. B. Lippincott & Co.,",[1869],,,,monographic,,English,text,print|||unmediated|||volume,"120 pages, 2 leaves of unnumbered color plates : color illustrations, 18 cm",Fairy tales|||Fiction|||Juvenile fiction|||Juvenile works|||text,,Fairy tales|||(Legendary character) Robin Hood,,,,,,,,,
7108749,"robin redbreasts: designed to teach children the proper treatment of animals, The",,,,,London,F. Warne,[1875?],,,,monographic,,English,text,print,"vii, 238 p. : col. ill. ; 14 cm.",Juvenile literature,,Birds,,,,,,,,,
1030169,"robin's Christmas Eve, The",,,,,New York,McLoughlin Bros.,c1889,,,,monographic,,English,text,print,12⁾ p. : ill. ; 28 cm.,,,Christmas poetry,,,juvenile,,,,,,
6093492,"Robinson Crusoe: his life and strange, surprising adventures",,,,"Paget, Walter, 1863-1935 (ill)|||Naumann, P. (egr)|||Henry Altemus Company (pbl)",Philadelphia,Henry Altemus Co.|||Henry Altemus Company,c1899,,,,monographic,,English,text,print,"160, 9, [7] p., [4] leaves of plates : ill. (some col.) ; 17 cm.",Juvenile fiction,,"Castaways|||Shipwrecks|||Islands|||Shipwreck survival|||Adventure stories, English",,,juvenile,,,,,,
8850798,Robinson Crusoe in words of one syllable,,,,"Godolphin, Mary, 1781-1864 (author)|||McLoughlin Bros., inc (pbl)",New York :,"McLoughlin Brothers, Publisher,|||McLoughlin Bros., inc",1869.,,,,monographic,,English,text,print|||unmediated|||volume,"93 pages, 8 leaves of plates : color illustrations ; 21 cm",Fiction|||Juvenile fiction|||Juvenile works|||Publishers' advertisements-1869|||text,,"Crusoe, Robinson (Fictitious character)|||Shipwreck survival|||Castaways|||Shipwrecks",,"United States, New York, New York",juvenile,,,,,,
7690200,Robinson Crusoe in words of one syllable,,Robinson Crusoe,,George Routledge and Sons (pbl),New York (416 Broome Street),George Routledge & Sons|||George Routledge and Sons,[1876?],,,,monographic,,English,text,print,"[viii], 161, [1] p., [13] leaves of plates : col. ill. ; 17 cm",Juvenile fiction,,Castaways|||Shipwrecks|||Shipwreck survival,,"United States, New York, New York",juvenile,,,,,,
1030288,Robinson Crusoe,,,,,Boston,L. Prang,c1864?⁾,,,,monographic,,English,text,print,16⁾ p. : col. ill. ; 18 x 7 cm.,,,"Crusoe, Robinson (Fictitious character)|||Juvenile poetry|||Children's poetry, American|||Toy and movable books|||Specimens",,,juvenile,,,,85116233 //r88,,
8965905,"Rock me to sleep, mother",,,,,Boston,Estes and Lauriat,1883,,,,monographic,,English,text,print|||unmediated|||volume,"[20] leaves illustrations, plates 21 cm",Poetry|||text,,Mother and child|||Mothers,,Maine,,,,,18016230,,http://hdl.loc.gov/loc.gdc/scd0001.00002963991
9035678,Rodney the partisan,,,,"Castlemon, Harry, 1842-1915 (author)|||White, George G. (George Gorgas), -1898 (illustrator)|||Porter & Coates (publisher)",Philadelphia :,"Porter & Coates,|||Porter & Coates",[1890],,,,monographic,,English,text,print|||unmediated|||volume,"424, 8 pages, 4 unnumbered leaves of plates : illustrations ; 20 cm.",Fiction|||History|||Juvenile fiction|||Juvenile literature-1890|||Juvenile works|||text,,Children|||Conduct of life|||Friendship|||Parades|||Suspicion|||Youth and death|||Soldiers|||War stories|||Battles|||War|||History|||American Civil War (1861-1865),"1861-1865|||Civil War, 1861-1865",United States,juvenile,,,,12031274,,https://archive.org/details/rodneypartisan00cast
8116407,Rodolphus: a Franconia story,,,,"Roberts, T. W. (engraver)|||Doepler, Carl Emil, 1824-1905 (illustrator)|||Harper & Brothers (publisher)",New York,Harper & Bros.|||Harper & Brothers,1852,,,,monographic,,English,text,print|||unmediated|||volume,"vi, 227 pages : illustrations ; 17 cm",Early works to 1800|||Juvenile fiction|||text,,Conduct of life|||Theft|||Brothers and sisters,,"United States, New York, New York",juvenile,,,,,,
8116418,Rodolphus: a Franconia story,,,,,New York,Harper,1880,,,,monographic,,English,text,print|||unmediated|||volume,227 pages : illustrations ; 17 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Families|||Domestic relations|||Conduct of life,,,juvenile,,,,,,
4363944,"roll of the drum and other tales, The",,,,,London,G. Routledge,1880,,,,monographic,,English,text,print,"3 p. ℓ., 375 p. : ill. ; 19 cm.",,,,,,,,,,,,
1498587,Rollo at play,,,,,New York,Sheldon and co.,[1865],1866,1865,"A new ed., rev. by the author.",monographic,,English,text,print,191 p. : ill. ; 16 cm.,,,,,,,,,,,,
8153030,Rollo at play,,,,,New York,Sheldon,"1860, 1855",,,New ed.,monographic,,English,text,print,191 p. : ill. ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works,,Children|||Conduct of life|||Country life,,,juvenile,,,,,,
8153000,Rollo at school,,,,"Abbott, Jacob, 1803-1879 (author)|||Sheldon & Company (New York, N.Y.) (publisher)",New York :,"Sheldon & Company, Publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1867.,,,A new edition /,monographic,,English,text,print|||unmediated|||volume,"12, 15-46, 49-134, 137-166, 169-197 pages, 3 unnumbered pages, 4 unnumbered leaves of plates : illustrations ; 17 cm.",Juvenile fiction|||text,,School children|||Conduct of life,,,juvenile,,,,,,
1498589,Rollo at school,,,,,New York,Sheldon,"1866, 1855",1866,1855,"A new ed., rev. by the author.",monographic,,English,text,print,197 p. : ill. ; 16 cm.,,,,,,,,,,,,
1498583,Rollo at work,,,,,New York,Sheldon & Company,"1866, 1865",1866,1865,"New edition, revised by the author.",monographic,,English,text,print,191 p. : ill. ; 16 cm.,,,,,,juvenile,,,,,,
8153034,"Rollo at work: or, The way for a boy to learn to be industrious",,,,,Philadelphia|||Boston,"Hogan & Thompson|||Gould, Kendall & Lincoln",1841,,,5th ed.,monographic,,English,text,print|||unmediated|||volume,191 pages : illustrations ; 16 cm,text,,Children's literature,,,juvenile,,,,,,
8956458,Rollo in Geneva,,,,"Sheldon & Company (New York, N.Y.) (publisher)",New York :,"Sheldon & Co., Publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,220 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,Geneva (Switzerland)|||Switzerland|||Geneva,juvenile,,,,,,
8956457,Rollo in Geneva,,,,"Abbott, Jacob, 1803-1879 (author)",Boston :,"Published by Brown and Taggard, 25 and 29 Cornhill,",1862.,,,,monographic,,English,text,print|||unmediated|||volume,"220 pages, 4 unnumbered pages : illustrations ; 18 cm.",Fiction|||Juvenile fiction|||Juvenile works|||text,,Travel|||Description and travel,,Geneva (Switzerland)|||Switzerland|||Geneva,,,,,,,
8956420,Rollo in Geneva,,,,,Boston :,"DeWolfe, Fiske, & Co., Publishers,",[1858],,,,monographic,,English,text,print|||unmediated|||volume,220 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile literature-1858|||Juvenile works|||novel|||text,,Travel|||Description and travel,,Geneva (Switzerland)|||Switzerland|||Geneva,juvenile,,,,2012657145,,
8956496,Rollo in Holland,,,,"Abbott, Jacob, 1803-1879 (author)|||Waud, Alfred R. (Alfred Rudolph), 1828-1891 (illustrator)|||Adams, Thomas W. (engraver)|||Andrew, John, 1815-1870 (engraver)|||Baker, William Jay (engraver)|||Smith, Daniel T., active 1846-1860 (engraver)|||Taylor, James L., approximately 1831- (engraver)|||Sheldon & Company (New York, N.Y.) (publisher)",New York: :,"Sheldon & Company, publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,215 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Travel|||Uncles|||Description and travel,,"Netherlands|||United States, New York, New York",juvenile,,,,,,
8956495,Rollo in Holland,,,,"DeWolfe, Fiske & Co. (Boston, Mass.) (publisher)",Boston,"DeWolfe, Fiske & Co., Publishers|||DeWolfe, Fiske & Co. (Boston, Mass.)",[1858],,,,monographic,,English,text,print|||unmediated|||volume,215 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Travel|||Uncles|||Description and travel,,Netherlands,juvenile,,,,,,
8956992,Rollo in London,,,,"Abbott, Jacob, 1803-1879 (author)|||Andrew, John, 1815-1870 (engraver)|||Baker, Smith & Andrew (engraver)|||Sheldon & Company (New York, N.Y.) (publishers)",New York :,"Sheldon & Company, 489 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1869.,,,,monographic,,English,text,print|||unmediated|||volume,"222 pages : illustrations, map ; 18 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,London|||London (England)|||England,juvenile,,,,,,
8956993,Rollo in London,,,,"Abbott, Jacob, 1803-1879 (author)|||Andrew, John, 1815-1870 (engraver)|||Baker, Smith & Andrew (engraver)|||Sheldon & Company (New York, N.Y.) (publishers)",New York :,"Sheldon & Company, 489 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,"222 pages : illustrations, map ; 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,London|||London (England)|||England,,,,,,,
8956991,Rollo in London,,,,"Abbott, Jacob, 1803-1879 (author)|||Andrew, John, 1815-1870 (engraver)|||Baker, Smith & Andrew (engraver)|||DeWolfe, Fiske & Co. (Boston, Mass.) (publisher)",Boston :,"DeWolfe, Fiske & Co., Publishers, 365 Washington Street,|||DeWolfe, Fiske & Co. (Boston, Mass.)",[1858],,,,monographic,,English,text,print|||unmediated|||volume,222 pages : illustrations ; 19 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,London|||London (England)|||England,juvenile,,,,,,
8956362,Rollo in Naples,,,,"Abbott, Jacob, 1803-1879 (author)|||Andrew, John, 1815-1870 (engraver)|||Baker, William Jay (engraver)|||Smith, Daniel T., active 1846-1860 (engraver)|||Sheldon & Company (New York, N.Y.) (publisher)",New York,"Sheldon & Company, publishers, 498 & 500 Broadway|||Sheldon & Company (New York, N.Y.)",1868,,,,monographic,,English,text,print|||unmediated|||volume,219 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Children|||Conduct of life|||Uncles|||Early works to 1900|||Travel|||Description and travel,,"Naples (Italy)|||United States, New York, New York|||Naples|||Italy",juvenile,,,,,,
8956368,Rollo in Naples,,,,"Abbott, Jacob, 1803-1879 (author)",Boston :,"DeWolfe, Fiske & Co., Publishers, 365 Washington Street,",[1858],,,,monographic,,English,text,print|||unmediated|||volume,219 pages : illustrations ; 18 cm,Fiction|||Juvenile fiction|||Juvenile works|||text,,Children|||Conduct of life|||Uncles|||Travel|||Description and travel,,Naples (Italy)|||Naples|||Italy,juvenile,,,,,,
5810159,Rollo in Naples,,,,,Chicago,Homewood Pub. Co.,[late nineteenth century and early twentieth century],18uu,19uu,,monographic,,English,text,print,"167 p., [4] leaves of plates : ill. ; 16 cm.",Juvenile fiction|||novel,,Description and travel,,Naples (Italy)|||Italy,juvenile,,,,,,
8957028,Rollo in Paris,,,,"Abbott, Jacob, 1803-1879 (author)|||Sheldon & Company (New York, N.Y.) (publisher)|||Baker, Smith & Andrew (engraver)",New York :,"Sheldon & Company, Publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,226 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Responsibility|||Children|||Conduct of life|||Uncles|||Travel|||Description and travel,,Paris (France)|||France|||Paris,,,,,,,
8957030,Rollo in Paris,,,,"Abbott, Jacob, 1803-1879 (author)|||Sheldon & Company (New York, N.Y.) (publisher)|||Baker, Smith & Andrew (engraver)",New York :,"Sheldon & Company, Publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1867.,,,,monographic,,English,text,print|||unmediated|||volume,226 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Responsibility|||Children|||Conduct of life|||Uncles|||Travel|||Description and travel,,Paris (France)|||France|||Paris,juvenile,,,,,,
8957027,Rollo in Paris,,,,"Abbott, Jacob, 1803-1879 (author)|||DeWolfe, Fiske & Co. (Boston, Mass.) (publisher)",Boston :,"DeWolfe, Fiske & Co., Publishers, 365 Washington Street,|||DeWolfe, Fiske & Co. (Boston, Mass.)",[1858],,,,monographic,,English,text,print|||unmediated|||volume,226 pages : illustrations ; 19 cm,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Responsibility|||Children|||Conduct of life|||Uncles|||Travel|||Description and travel,,Paris (France)|||France|||Paris,juvenile,,,,,,
8957024,Rollo in Rome,,,,"Sheldon & Company (New York, N.Y.) (publisher)",New York :,"Sheldon & Company, Publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,223 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,Rome|||Italy|||Rome (Italy),juvenile,,,,,,
8957023,Rollo in Rome,,,,"Abbott, Jacob, 1803-1879 (author)|||DeWolfe, Fiske & Co. (Boston, Mass.) (publisher)",Boston :,"DeWolfe, Fiske, & Co., Publishers,|||DeWolfe, Fiske & Co. (Boston, Mass.)",[1858],,,,monographic,,English,text,print|||unmediated|||volume,223 pages : illustrations ; 19 cm,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Travel|||Description and travel,,Rome|||Italy|||Rome (Italy),juvenile,,,,,,
5809800,Rollo in Rome,,,,,New York,Mershon,1858,,,,monographic,,English,text,print,223 p. : ill. ; 16 cm.,,,,,,juvenile,,,,,,
8956392,Rollo in Scotland,,,,"Abbott, Jacob, 1803-1879 (author)",Chicago,Union School Furnishing Co.,[1880?],,,,monographic,,English,text,print|||unmediated|||volume,"169 pages, [3] leaves of plates : illustrations ; 19 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,,Children|||Conduct of life|||Uncles|||Steamboats|||Travel|||Description and travel,,Scotland,juvenile,,,,,,http://www.archive.org/details/rolloinscotland00abbo
8956388,Rollo in Scotland,,,,"Sheldon & Company (New York, N.Y.) (publisher)",New York :,"Sheldon & Company, Publishers, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,218 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Children|||Conduct of life|||Uncles|||Steamboats|||Travel|||Description and travel,,Scotland,juvenile,,,,,,
8956399,Rollo in Scotland,,,,"Abbott, Jacob, 1803-1879 (author)",Boston,"DeWolfe, Fiske & Co., Publishers",[1858?],,,,monographic,,English,text,print|||unmediated|||volume,[218 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Children|||Conduct of life|||Uncles|||Steamboats|||Travel|||Description and travel,,Scotland,juvenile,,,,,,
8934504,Rollo in Switzerland,,,,"Sheldon & Company (New York, N.Y.) (publisher)",New York :,"Sheldon & Company, 498 & 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,221 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Responsibility|||Children|||Conduct of life|||Carriages and carts|||Railroad travel|||Mountains|||Uncles|||Early works to 1900|||Travel|||Description and travel,,Switzerland,juvenile,,,,,,
8871842,Rollo in Switzerland,,,,"DeWolfe, Fiske & Co. (Boston, Mass.) (pbl)",Boston :,"DeWolfe, Fiske, & Co., Publishers,|||DeWolfe, Fiske & Co. (Boston, Mass.)",[1858],,,,monographic,,English,text,print|||unmediated|||volume,221 pages : illustrations ; 19 cm,Fiction|||Juvenile fiction|||Juvenile works|||text,,Responsibility|||Children|||Conduct of life|||Carriages and carts|||Railroad travel|||Mountains|||Uncles|||Early works to 1900|||Travel|||Description and travel,,"United States, Massachusetts, Boston|||Switzerland",juvenile,,,,,,
1498436,Rollo in Switzerland,,,,,New York,The Mershon Company,1858,,,,monographic,,English,text,print,221 p. : ill. ; 16 cm.,,,Description and travel,,Switzerland,juvenile,,,,,,
1498445,Rollo learning to read,,,,,New York,Sheldon,1866,1866,1855,A new ed.,monographic,,English,text,print,180 p. : ill. ; 16 cm.,,,,,,juvenile,,,,,,
1090548,Rollo learning to read,,,,,Boston,"Phillips, Sampson",c1855⁾,,,"New ed.,",monographic,,English,text,print,180 p. : ill. ; 16 cm.,,,,,,,,,,,,
1498591,Rollo learning to talk,,,,,New York,Sheldon & Company,"1866, c1855",1866,1855,New ed. /,monographic,,English,text,print,179 p. : ill. ; 16 cm.,,,,,,,,,,,,
1498560,Rollo on the Atlantic,,,,"Wm. J. Reynolds and Company (publisher)|||Baker, Smith & Andrew (engraver)",Boston,"W.J. Reynolds & Co., publishers|||Wm. J. Reynolds and Company",[1853],,,,monographic,,English,text,print|||unmediated|||volume,220 p. : ill. ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile literature-1853|||Juvenile works|||text,,Voyages and travels,,,juvenile,,,,2012657121,,
8956339,Rollo on the Atlantic,,,,"Sheldon & Company (New York, N.Y.) (publisher)",New York :,"Sheldon & Company, Publishers, 489 and 500 Broadway,|||Sheldon & Company (New York, N.Y.)",1868.,,,,monographic,,English,text,print|||unmediated|||volume,220 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Ocean travel|||Voyages and travels,,,juvenile,,,,,,
8956349,Rollo on the Atlantic,,,,"Sheldon & Company (New York, N.Y.) (publisher)",New York,"Sheldon & Co., 335 Broadway|||Sheldon & Company (New York, N.Y.)|||Sheldon & Company (New York, N.Y.)",1864,,,,monographic,,English,text,print|||unmediated|||volume,220 pages : illustrations ; 18 cm.,Fiction|||Juvenile fiction|||Juvenile works|||text,,Ocean travel|||Voyages and travels,,Atlantic Ocean,juvenile,,,,,,http://www.archive.org/details/rolloonatlanticabbot
