id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url
7091686,Marcia and other books for children,,,,American Tract Society,New York,Published by the American tract society,[18--],1800/1899,,,,monographic,English,text,print,1 v. (various paging) : illus. ; 12 cm.,Juvenile literature,,Christian life,,,,,,ocm54196902,
7646133,Marco Polo: his travels and adventures,,,"Towle, George M. (George Makepeace), 1841-1893","Andrew, John, 1815-1870 (egr)",Boston,"Lothrop, Lee & Shepard Co.|||Lothrop, Lee, and Shepard Co",c1880,1880,,,,monographic,English,text,print,"274, [8] p., [7] leaves of plates ; 19 cm.",Juvenile literature,,"Mongols|||History|||Voyages and travels|||Hindus|||Hunting|||Description and travel|||Polo, Marco 1254-1323?",,"United States, Massachusetts, Boston|||Turkistan (Kazakhstan)|||Asia",juvenile,,,ocm02940140,
8859642,"Marcy, the blockade-runner",,,"Castlemon, Harry, 1842-1915","White, George G. (George Gorgas), -1898 (illustrator)",Philadelphia :,"Porter & Coates,|||Porter & Coates",[1891],1891,,1891,,monographic,English,text,print|||unmediated|||volume,"428, 4 pages, 4 unnumbered leaves of plates : illustrations ; 20 cm.",Fiction|||History|||Juvenile fiction|||Juvenile literature-1891|||Juvenile works|||text,,Children|||Conduct of life|||Voyages and travels|||Adventure stories|||Ship captains|||Sailing|||Escapes|||Cats|||Pirates|||History|||American Civil War (1861-1865),"1861-1865|||Civil War, 1861-1865",United States,juvenile,,12031262,ocn613206050,https://archive.org/details/marcyblockaderun00cast|||http://digital.lib.ecu.edu/historyfiction/document/cam/
8061587,Margaret Montfort,,,"Richards, Laura Elizabeth Howe, 1850-1943","Barry, Etheldred B. (Etheldred Breeze), 1870- (ill)|||Dana Estes & Company (cph)|||Colonial Press (Boston, Mass.) (prt)|||C.H. Simonds & Co (elt, prt)",Boston,Dana Estes & Co.|||Dana Estes & Company,©1898,1898,,,,monographic,English,text,print|||unmediated|||volume,"282, [2] pages, [8] leaves of plates : illustrations ; 18 cm.",Fiction|||Juvenile fiction|||Juvenile works|||novel|||text,,Youth|||Conduct of life|||Voyages and travels|||Adventure stories|||Brothers and sisters|||Uncles|||Cousins|||Nieces|||Attitude change|||Kindness|||Honesty|||Truth|||Joy,,"United States, Massachusetts, Boston",juvenile,,98001648,ocm03064955,
8483017,Margie's mission,,,"Oliver, Marie",D. Lothrop & Company,Boston :,"D. Lothrop and Company, Franklin Street,",[1884],1884,,1884,,monographic,English,text,print|||unmediated|||volume,"404 pages, 3 unnumbered leaves of plates : illustrations ; 18 cm",text,,,,,,,,ocm15710303,
4374639,"Maria Cheeseman; or, The candy-girl",,Candy-girl|||Maria Cheeseman,,American Sunday-School Union,Philadelphia|||New York [etc.],American Sunday-School Union,[c1855],1855,,,,monographic,English,text,print,"158 p. front., illus., plates. 16 cm.",,,,,,,,12036521,ocm03220422,
8114240,Maria Edgeworth's popular tales for young people,,Read's illustrated edition of Maria Edgeworth's popular tales for young people|||Popular tales for young people|||Frank,"Edgeworth, Maria, 1768-1849",,London :,"Read & Co., Printers and Publishers, 10, Johnson's Court, Fleet Street,|||Read & Co",[between 1847 and 1867],1847/1867,,,,monographic,English,text,print|||unmediated|||volume,14 pages : color illustrations ; 23 cm,Fiction|||Juvenile fiction|||Juvenile works|||text,,Children|||Conduct of life,,,juvenile,,,ocn954719606,
6135367,Marie,,,"Richards, Laura Elizabeth Howe, 1850-1943",,Boston,Estes & Lauriat,c1894,1894,,,,monographic,English,text,print,96 p. ; 20 cm.,Juvenile fiction|||novel,,Youth|||Conduct of life|||Street entertainers|||Marriage|||Musicians|||Kindness|||Huguenots|||Orphans,,Maine,juvenile,,12038071,ocm02161506,
7893716,"Marion Martin, or Truth and honesty: from ""Tales for the Bush""",,Truth and honesty,"Vidal, Francis, Mrs","Vidal, Francis, Mrs|||General Protestant Episcopal Sunday School Union",New York :,General Protestant Episcopal S. S. Union :,1854.,1854,,,,monographic,English,text,print|||unmediated|||volume,67 pages : illustrations ; 15 cm,Juvenile fiction|||novel|||text,,Christian life|||Truthfulness and falsehood|||Household employees,,England,juvenile,,,ocn886675998,
6135555,Marm Lisa,,,"Wiggin, Kate Douglas Smith, 1856-1923",,Boston|||New York,"Houghton, Mifflin and Co.",1896,,,,,monographic,English,text,print,"[2] l., 199 p. 18 cm.",,,Children|||Conduct of life,,,juvenile,,08037037,ocm12417033,
7893243,Marmaduke Multiply,,Marmaduke Multiply's merry method of making minor mathematicians,,,London],"Published by J. Harris, corner of St. Paul's [not before 1818]",,1818,,,,monographic,English,text,print,69 leaves issued in 3 parts : col. ill. ; 13 cm.,Juvenile poetry,,Arithmetic|||Multiplication,,,juvenile,,,ocm31992136|||31992136,
6144745,Martha-Jane: nursery nonsense,,Nursery nonsense,"Krag, Martha Ann.","Reynolds, Florence Krag.|||Keep, Virginia Hynson (ill)|||Bowen-Merrill Company",Indianapolis,Bowen-Merrill,1897,,,,,monographic,English,text,print,[24] p. on card : white on black ill. ; 20 x 26.5 cm.,,,Nursery rhymes|||Untearables.|||Poems.,,,,,,ocn177760187,
7723828,"Martin Rattler, or, A boy's adventures in the forests of Brazil",,Boy's adventures in the forests of Brazil,"Ballantyne, R. M. (Robert Michael), 1825-1894",,London|||Edinburgh|||New York,T. Nelson and Sons|||Thomas Nelson & Sons,1863,,,,,monographic,English,text,print,"viii, 330 p., [5] leaves of plates : ill. ; 17 cm.",Fiction|||Juvenile fiction|||Juvenile works,,Indians of South America|||Jungle animals|||Rain forests|||Manners and customs|||Social life and customs,1800 - 1899|||19th century,Brazil,juvenile,,,ocn325600290,
5809016,"Martyrs of empire, or, Dinkinbar",,,"McIlwaine, Herbert C.",,New York,R.F. Fenno & Co.,1899,,,,,monographic,English,text,print,"vii, 310 p. ; 19 cm.",,,,,,,,,ocm24898681|||24898681,
7895803,"Mary & Thomas, or, a mother's present",,,,Hubbard & Johnson (printer),"Norwich, N.Y",Printed by Hubbard & Johnson for G. Hunt,1832,,,,,monographic,English,text,print,16 p. : ill. ; 12 cm,,,,,"United States, New York, Norwich",juvenile,,,ocm12130700,
8365027,Mary and Betsey: from Jack Halyard,,,,"Cardell, William S. (William Samuel), 1780-1828",New-York :,"Printed and sold by Mahlon Day at the New Juvenile Book-Store, no. 376 Pearl-Street,|||Day, Mahlon, 1790-1854",[between 1825 and 1833],1825/1833,,,,monographic,English,text,print|||unmediated|||volume,8 pages : illustrations ; 77 mm,Juvenile literature-1825|||Specimens|||text,,Miniature books,,,juvenile,,2014660271,ocn921302790,
8153072,Mary Bell: a Franconia story,,,"Abbott, Jacob, 1803-1879","Roberts, William, approximately 1829- (wood-engraver)",New York :,"Harper & Brothers, publishers, 82 Cliff Street,|||Harper & Brothers",[1850],1850,,1850,,monographic,English,text,print|||unmediated|||volume,"204, 4 pages : illustrations ; 18 cm.",Juvenile literature-1850|||text,,,,,juvenile,,2014660073,ocn908448130,
8153065,Mary Bell: a Franconia story,,,"Abbott, Jacob, 1803-1879",,New York,"Harper & Bros., Publishers, Franklin Square",[1850],1850,,,,monographic,English,text,print|||unmediated|||volume,"vi, 204 pages : illustrations ; 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,,Children's stories|||Conduct of life|||Country life|||Birds|||School children|||Dogs|||Play,,,juvenile,,,ocm29388548,http://www.archive.org/details/marybellfranconi00abbo
8153044,Mary Erskine: a Franconia story,,,"Abbott, Jacob, 1803-1879","Roberts, William, approximately 1829- (wood-engraver)",New York :,"Harper & Brothers, publishers, 82 Cliff Street,|||Harper & Brothers",[1850],1850,,1850,,monographic,English,text,print|||unmediated|||volume,"vi, 202 pages : illustrations ; 18 cm.",Juvenile literature-1850|||text,,,,,juvenile,,2014660072,ocn908448129,
1910601,Mary Howitt's illustrated library for the young,,Illustrated library for the young,"Howitt, Mary (Mary Botham), 1799-1888",,London,W. Kent,1857,,,,,monographic,English,text,print,1 v. (various pagings) : ill. ; 25 cm.,,,Natural history,,,juvenile,,,,
7942330,"Mary Jane papers: a book for girls, The",,,"Plympton, A. G. (Almira George), 1852-",,New York :,"Frederick A. Stokes Company,",1891.,1891,,,Third edition.,monographic,English,text,print|||unmediated|||volume,127 pages : illustrations ; 19 cm,Juvenile fiction|||text,,Girls|||Conduct of life|||Neighbors|||Twins|||Sisters|||Families|||Etiquette,,,juvenile,,,ocn889945613,
4415876,Mary the milkmaid,,,,,London,Religious Tract Society|||Religious Tract Society (Great Britain),[184-?],184u,,,,monographic,English,text,print,15 p. : ill. ; 9 cm.,Juvenile fiction|||novel,,Christian life|||Country life|||Milk|||Poverty,,"England, London",juvenile,,,ocm50764857,
4659416,Mary's Book of hymns,,Book of hymns,,,Concord [N.H.],Hoag and Atwood,1830,,,,,monographic,English,text,print,"15, [1] p. : ill. ; 11 cm.",Juvenile literature,,Children's poetry,,,juvenile,,,ocm34763933,
4803548,Mary's book of hymns: Containing hymns for very young children,,,,,"Concord, N. H",Published by R.H. Sherburne & Co.|||Robert H. Sherburne and Co,1830,,,,,monographic,English,text,print,22 p. : ill. ; 12 cm.,Chapbooks-1830|||Hymns|||Juvenile literature-1830,,,,"United States, New Hampshire, Concord",juvenile,,,ocm82905282,
7108972,Mary's doll and her young mistress: a true story of a real little girl namd Mary and a doll named Alice,,,"Hildeburn, Mary J. (Mary Jane), 1821-1882",,Philadelphia,Presbyterian Board of Publication,c1879,1879,,,,monographic,English,text,print,64 p. : ill. ; 13 cm.,Junevile fiction,,Children stories,,,,,,ocm10637469,
7689630,"Mary's meadow: and, Letters from a little garden",,Letters from a little garden,"Ewing, Juliana Horatia, 1841-1885","Browne, Gordon, 1858-1932 (ill)|||Evans, Edmund, 1826-1905 (engraver)|||Ewing, Juliana Horatia, 1841-1885|||Society for Promoting Christian Knowledge (Great Britain)|||Oliver Wendell Holmes Collection (Library of Congress)",London|||New York,Society for Promoting Christian Knowledge|||E. & J.B. Young & Co.,[1886],1886,,,,monographic,English,text,print,96 p. : ill. ; 22 cm,Juvenile literature|||Juvenile literature-1886,,Conduct of life|||Gardening,,,juvenile,,33007799,ocm01870647|||1870647,http://archive.org/details/jackanapeswithil00ewin
4648712,"Master Henry's arrival ; and, The alarm",,Master Henry's arrival|||Alarm|||History of Henry Milner,"Sherwood, Mary Martha, 1775-1851","Anderson, Alexander, 1775-1870","Troy, N.Y",Merriam & Moore,[between 1850 and 1857],1850/1857,,,,monographic,English,text,print,24 p. : ill. ; 15 cm.,Chapbooks|||Juvenile literature,,Children's literature|||Conduct of life|||Boys,,,juvenile,,,ocm07346450,
4644982,"Master Henry's lesson ; The visitors ; and, Hay making",,Visitors|||Master Henry's lesson|||History of Henry Milner,"Sherwood, Mary Martha, 1775-1851",,"Troy, N.Y",Merriam & Moore,[between 1850 and 1857],1850/1857,,,,monographic,English,text,print,24 p. : ill. ; 15 cm.,Chapbooks|||Juvenile literature,,Child rearing|||Christian education|||Conduct of life,,England,juvenile,,,ocm04175595,
470215,"Master Henry's rabbit ; The bees ; and, The faithful dog",,The bees|||The faithful dog,,,"Troy, N.Y",Merriam & Moore,[between l850 and l882?],1850/1882,,,,monographic,English,text,print,24 p. : ill. ; 15 cm.,,,Sunday-school literature,,,,,,04175528,
8542025,"master of Ballantrae: a winter's tale, The",,,"Stevenson, Robert Louis, 1850-1894",,London ;,"Cassell & Company, Limited,",1889.,1889,,,,monographic,English,text,print|||unmediated|||volume,"viii, 332 pages ; 20 cm",Fiction|||History|||Psychological fiction|||text,,Absence and presumption of death|||Inheritance and succession|||Brothers|||Revenge|||History,1700-1799|||18th century,Scotland,,,50041965,ocm00527626,
8957294,Master Skylark: a story of Shakspere's time,,,"Bennett, John, 1865-1956","Birch, Reginald B., 1856-1943",New York,Century Co.,1897,,,,,monographic,English,text,print|||unmediated|||volume,"xi, 380 pages, [1] leaf of plates : illustrations, music ; 20 cm",Fiction|||Juvenile fiction|||Juvenile works|||text,A young boy with an exceptional voice joins a theater group but never loses his desire to be with his family.,"Singers|||Theatrical companies|||Traveling theater|||Manners and customs|||Social life and customs|||Shakespeare, William 1564-1616",1500-1599|||16th century,England,juvenile,,19002908,ocm01402885,
7940581,"Masterman Ready; or, The wreck of the ""Pacific""",,,"Marryat, Frederick, 1792-1848",,Boston,D. Estes & Co.,[1898?],1898,,,,monographic,English,text,print,"xvi p., ℓ., 1, 313, [1] p. front., plates, plan. 23 cm.",20|||Juvenile fiction,,"Shipwrecks|||Adventure stories|||Seafaring life|||Survival|||Marryat, Frederick 1792-1848|||Works",,,,,24016744,ocm19055783,
7890739,"Masterman Ready, or, The wreck of the Pacific: written for young people",,Wreck of the Pacific,"Marryat, Frederick, 1792-1848","Spottiswoode, Andrew. (prt)",London (Paternoster-Row),"Longman, Orme, Brown, Green, & Longmans|||Longman, Orme, Brown, Green & Longmans|||Longman, Brown, Green, and Longmans",1841-1842,1841/1842,,,,monographic,English,text,print,3 v. : ill. ; 17 cm,Juvenile fiction|||Robinsonades-1841|||novel,,Shipwrecks|||Adventure stories|||Seafaring life|||Survival,,"England, London",juvenile,,,ocm51056936,
6854083,Mathematical puzzles,,,,"Laurie, Richard Holmes.|||Laurie & Whittle",London?,s.n.,1828?],1828,,,,monographic,English,text,print,4 p. : chiefly ill. ; 13 x 16 cm.,,,Mathematical recreations|||Puzzles,,,,,,ocn766004382|||766004382,
8847607,Max and Maurice: a juvenile history in seven tricks,Max und Moritz. English,,"Busch, Wilhelm, 1832-1908","Brooks, Charles T. (Charles Timothy), 1813-1883",Boston :,"Little, Brown, and Company,",1899.,1899,,1870,,monographic,German|||English,text,print|||unmediated|||volume,56 pages : illustrations ; 21 cm,Juvenile poetry|||text,,Practical jokes|||Wit and humor|||Children's poetry,,,juvenile,,,ocm12526581,
6537043,"May blossom, or, The princess and her people, The",,Princess and her people,"Wingrave, Marion M.","Emmerson, H. H. (Henry Hetherington), 1831-1895|||Dalziel Brothers|||Aldrich Collection (Brown University)",New York|||London,"A.C. Armstrong and Son, 714 Broadway|||Frederick Warne and Co.",[1881],1881,,,,monographic,English,text,print,64 p. : col. ill. ; 25 cm.,Juvenile poetry,,"Children's poetry, English|||Princess, daughter of Edward VII, King of Great Britain Victoria 1868-1935",,,juvenile,,,ocm26957268,
4510625,"May-day ramble: and other stories, A",,,"Brayman, James O. (James Orimel), 1815-1887",,New York,"Mason, Baker & Pratt",[1870?],1870,,,,monographic,English,text,print,63 p. : ill. ; 15 cm.,,,,,,juvenile,,,ocm02635109,
6137299,May flowers,,,"Alcott, Louisa May, 1832-1888","University Press (Cambridge, Mass.) (prt)|||John Wilson and Son (prt)",Boston,"Little, Brown and Company|||Little, Brown and Company",c1899,1899,,,,monographic,English,text,print,"56 p., [4] leaves of plates : ill. ; 19 cm.",Juvenile fiction|||novel,,Young women|||Conduct of life|||Girls|||Societies and clubs|||Girl volunteers|||Charity|||Working poor|||Child labor,,Boston (Mass.)|||Massachusetts,juvenile,,99004860,ocm04383326,
6556688,May's advent,,,"R., A. G.",,New York,"General Protestant Episcopal S. School Union, and Church Book Society","1863, c1862",1863,,1862,,monographic,English,text,print,57 p. : ill. ; 16 cm.,,,,,,,,,ocm28819138,
439192,"McGuffey's newly revised eclectic fourth reader: containing elegant extracts in prose and poetry, with rules for reading, and exercises in articulation, defining, etc. : revised and improved","Fourth eclectic reader. 1853 (Smith & Co., stereotype ed.)",Newly revised eclectic fourth reader,"McGuffey, William Holmes, 1800-1873",,Cincinnati,Winthrop B. Smith & Co.,c1853,1853,,,Rev. stereotype ed.,monographic,English,text,print,336 p. ; 19 cm.,,,Readers (Elementary),1800-1870,,,,,05277715,
7895810,"Medley, The",,,,,Portland [Me.],Bailey & Noyes|||Bailey & Noyes,[not before 1860?],1860,,,,monographic,English,text,print,16 p. : ill. ; 9 cm,Specimens,,Readers (Primary)|||Children's stories|||Chapbooks,,"United States, Maine, Portland",juvenile,,,ocn191236177,
8090055,Melchior's dream and other tales,,,"Ewing, Juliana Horatia, 1841-1885","Gatty, Alfred, Mrs, 1809-1873|||Browne, Gordon, 1858-1932",London,George Bell and Sons,1888,,,,New ed.,monographic,English,text,print,112 p. : ill. ; 21 cm.,Fiction|||Juvenile fiction|||Juvenile works,,Children|||Conduct of life|||Children's stories,,,juvenile,,,ocn317863519,
6126047,"Melchior's dream: Brothers of pity, and other tales",,Brothers of pity,"Ewing, Juliana Horatia, 1841-1885",,Boston,Roberts Brothers,1889,,,,,monographic,English,text,print,"vi, 356, [2] p., [8] leaves of plates. : ill. ; 18 cm.",Juvenile fiction|||novel,,Children|||Conduct of life|||Children's stories,,,juvenile,,,ocm70919649,
