,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
104,31735037974247,"Caste,",,,1949-12,1949-12-01T00:00:00,December 1949,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 14,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
105,31735037974254,"Arsenic and Old Lace,",,,1949-11,1949-11-01T00:00:00,November 1949,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 14,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
106,31735037974262,"A Connecticut Yankee,",,,1950-05,1950-05-01T00:00:00,May 1950,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 14,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
107,31735037974270,"Beggar on Horseback,",,,1951-01,1951-01-01T00:00:00,January 1951,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 1,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
108,31735037974288,"Oedipus Rex,",,,1951-12,1951-12-01T00:00:00,December 1951,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 2,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
109,31735037974296,"My Sister Eileen,",,,1950-11,1950-11-01T00:00:00,November 1950,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 1,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
110,31735037974304,"Suspect,",,,1951-03,1951-03-01T00:00:00,March 1951,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 1,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
111,31735037974312,"Henry IV,",,,1951-08,1951-08-01T00:00:00,August 1951,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 1,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
112,31735037974320,"You Touched Me,",,,1952-03,1952-03-01T00:00:00,March 1952,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 2,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
113,31735037974338,"January Thaw,",,,1951-11,1951-11-01T00:00:00,November 1951,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 2,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
114,31735037974346,"Come Back, Little Sheba,",,,1952-07/1952-08,1952-07-01T00:00:00,July-August 1952,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 2,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
115,31735037974353,"Yes, M' Lord,",,,1953-07/1953-08,1953-07-01T00:00:00,July-August 1953,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 3,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
116,31735037974361,"Blithe Spirit,",,,1953-05,1953-05-01T00:00:00,May 1953,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 3,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
117,31735037974379,"Billy Budd,",,,1953-03,1953-03-01T00:00:00,March 1953,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 3,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
118,31735037974387,"The Heiress,",,,1952-12,1952-12-01T00:00:00,December 1952,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 3,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
119,31735037974395,"The Time of Your Life,",,,1952-10,1952-10-01T00:00:00,October 1952,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 3,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
120,31735037974403,"The Glass Harp,",,,1954-03,1954-03-01T00:00:00,March 1954,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 4,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
121,31735037974411,"Androcles and the Lion,",,,1953-10,1953-10-01T00:00:00,October 1953,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 4,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
122,31735037974437,"The Male Animal,",,,1953-12,1953-12-01T00:00:00,December 1953,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 4,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
123,31735037974445,"The Man,",,,1954-07,1954-07-01T00:00:00,July 1954,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 4,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
124,31735037974452,"Yes, M' Lord,",,,1954-05,1954-05-01T00:00:00,May 1954,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 4,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
125,31735037974460,"Harvey,",,,1954-10,1954-10-01T00:00:00,October 1954,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 5,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
126,31735037974478,"The Great Big Doorstep,",,,1954-12,1954-12-01T00:00:00,December 1954,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 5,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
127,31735037974486,"The Corn is Green,",,,1955-08,1955-08-01T00:00:00,August 1955,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 5,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
128,31735037974494,"Dark of the Moon,",,,1955-04,1955-04-01T00:00:00,April 1955,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 5,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
129,31735037974502,"The Innocents,",,,1955-03,1955-03-01T00:00:00,March 1955,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 5,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
130,31735037974510,"Pitt Players Award Banquet,",,,1956-05-23,1956-05-23T00:00:00,"May 23, 1956",,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
131,31735037974528,"Picnic,",,,1956-08,1956-08-01T00:00:00,August 1956,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
132,31735037974536,"Picnic,",,,1956,1956-01-01T00:00:00,1956,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
133,31735037974544,"Mister Roberts,",,,1956-03,1956-03-01T00:00:00,March 1956,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
134,31735037974551,"Bernardine,",,,1955-11,1955-11-01T00:00:00,November 1955,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
135,31735037974569,"Pygmalion,",,,1956-04,1956-04-01T00:00:00,April 1956,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
136,31735037974577,"The Madwoman of Chaillot,",,,1956-01,1956-01-01T00:00:00,January 1956,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 6,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
137,31735037974585,"Brigadoon,",,,1957-04,1957-04-01T00:00:00,April 1957,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 7,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
138,31735037974593,"The Chalk Garden,",,,1957-08-24,1957-08-24T00:00:00,"August 24, 1957",,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 7,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
139,31735037974601,"The Chalk Garden,",,,1957-08,1957-08-01T00:00:00,August 1957,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 7,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
140,31735037974619,"The Man Who Came to Dinner,",,,1956-11,1956-11-01T00:00:00,November 1956,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 7,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
141,31735037974627,"The Taming of the Shrew,",,,1957-02,1957-02-01T00:00:00,February 1957,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 7,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
142,31735037974635,"Stalag 17,",,,1957-03,1957-03-01T00:00:00,March 1957,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 7,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
143,31735037974650,"Bus Stop,",,,1957-10,1957-10-01T00:00:00,October 1957,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
144,31735037974668,"The Skin of Our Teeth,",,,1957-12,1957-12-01T00:00:00,December 1957,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
145,31735037974676,"Pitt Portraits,",,,1957-11-20,1957-11-20T00:00:00,"November 20, 1957",,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
146,31735037974684,"The Would-Be Invalid,",,,1958-10,1958-10-01T00:00:00,October 1958,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 9,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
147,31735037974692,"The Rainmaker,",,,1958-12,1958-12-01T00:00:00,December 1958,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 9,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
148,31735037974700,"The Happy Time,",,,1958-08,1958-08-01T00:00:00,August 1958,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
149,31735037974718,"The Happy Time,",,,1958-08-09,1958-08-09T00:00:00,"August 9, 1958",,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
150,31735037974726,"The Teahouse of the August Moon,",,,1958-03,1958-03-01T00:00:00,March 1958,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
151,31735037974734,"A Phoenix Too Frequent,",,,1958-05,1958-05-01T00:00:00,May 1958,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 8,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
152,31735037974759,"Guys and Dolls,",,,1959-03,1959-03-01T00:00:00,March 1959,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 9,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
153,31735037974767,"Arms and the Man,",,,1959-08-08,1959-08-08T00:00:00,"August 8, 1959",,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 9,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
154,31735037974783,"Our Town,",,,1959-05,1959-05-01T00:00:00,May 1959,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 9,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
155,31735037974791,"Arms and the Man,",,,1959-08,1959-08-01T00:00:00,August 1959,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 9,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
156,31735037974825,"The Pajama Game,",,,1960-03,1960-03-01T00:00:00,March 1960,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 10,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
157,31735037974841,"My Three Angels,",,,1959-12,1959-12-01T00:00:00,December 1959,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 10,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
158,31735037974882,"The Boy Friend,",,,1961-03,1961-03-01T00:00:00,March 1961,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 11,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
159,31735037974908,"The Time of Your Life,",,,1960-10,1960-10-01T00:00:00,October 1960,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 11,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
160,31735037974916,"Holiday,",,,1938/1939,1938-01-01T00:00:00,1938-1939,,text,,,archival document,,,,,Pitt Players Records,"I. Programs, 1916-1960",Folder 4,ULS Special Collections Department,University of Pittsburgh,collection.10|||collection.8
161,31735037984683,"Theatre program - A Raisin in the Sun co-produced by City Theatre and Kunut Repertory Theatre,",,,,,"September 10, 1999",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"II. 20th Century Pittsburgh Theatres, 1901-current",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
162,31735037984691,"Theatre program - Little Willie Armstrong Jones Kuntu's inaugural production,",,,,,"April 15, 1975",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"II. 20th Century Pittsburgh Theatres, 1901-current",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
163,31735037984733,"Program - Inaugural orchestral performance of Capriccio Italien and screening of Gentlemen Prefer Blondes,",,,,,"February 27, 1928",,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"II. 20th Century Pittsburgh Theatres, 1901-current",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
164,31735037984766,"Theatre program - Someone Who'll Watch Over Me,",,,1994-04,1994-04-01T00:00:00,April 1994,,text,,,archival document,,,,,Ford E. and Harriet R. Curtis Theatre Collection of Pittsburgh Theatre Programs,"II. 20th Century Pittsburgh Theatres, 1901-current",,ULS Special Collections Department,University of Pittsburgh,collection.254|||collection.10
