id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
9915779613406236,PQ 67: Pražské quadriennale jevištního výtvarnictví a divadelní architektury = Quadriennale de Prague de décors et d'architecture théâtraux = Prague quadriennial of theatre design and architecture,,PQ šedesát sedm,,,Praha,Divadelní ústav],1967,,,,monographic,,English|||French|||Czech,text,print,"336 p., [80] p. of plates : ill. ; 21 cm.",,,Theaters|||Stage-setting and scenery|||Exhibitions|||Set designers|||Biography|||Costume design,,,,,,,,,
9915780563406236,"Edward Gordon Craig, 1872-1966",,,,,London,H.M.S.O.,1967,,,,monographic,,English,text,print,"[2], 30 p. front., 36 plates (incl. ports., facsims.) 25 cm.",,,"Craig, Edward Gordon 1872-1966",,,,,,,68030057 //r86,,
9915830063406236,Kleine Bauhaus-Fibel: Geschichte u. Wirken d. Bauhauses 1919-1933 : mit Beisp. aus d. Sammlung d. Bauhaus-Archivs,,,,,Berlin,Bauhaus-Archiv,1974,,,,monographic,,German,text,print,80 p. : ill. ; 20 x 21 cm.,bibliography|||biography,,History|||Bauhaus.|||Bauhaus-Archiv,,,,,,,75544773 //r94,,
9915835093406236,"Simon's directory of theatrical materials, services & information / Bernard Simon, editor",,,,"Simon, Bernard (ed)",New York,Package Publicity Service,1970,,,4th ed.,monographic,,English,text,print,320 p.,,,Theater|||Directories|||Drama|||Bibliography,,United States,,,,,,,
9915835103406236,"Simon's directory of theatrical materials, services & information / Bernard Simon, editor",,,,"Simon, Bernard (ed)",New York,Package Publicity Service,1975,,,5th ed.,monographic,,English,text,print,388 p. ; 23 cm.,directory,,Theater|||Directories|||Drama|||Bibliography,,United States,,,,,,,
9916220633406236,"Vystavka khudozhnika A.I︠A︡. Golovina: ėskizy dekorat︠s︡iĭ i kosti︠u︡mov k spektakli︠u︡ ""Maskarad""|||Выставка художника А.Я. Головина: эскизы декораций и костюмов к спектаклю ""Маскарад""",,,,,Moskva|||Praga|||Москва ;,"[s.n.]|||[s.n.],",1983,,,,monographic,,English|||Russian,text,print,1 v. (unpaged) : col. ill. ; 21 x 23 cm.,bibliography,,"Exhibitions|||Pictorial works|||Golovin, Aleksandr I︠A︡kovlevich 1863-1930|||Lermontov, Mikhail I︠U︡rʹevich 1814-1841|||Головин, Александр Яковлевич 1863-1930|||Лермонтов, Михаил Юрьевич 1814-1841|||Maskarad|||Маскарад",,Russia (Federation),,,,,,,
9916280103406236,Great movie graphics,,,,,"Rockport, Mass|||Cincinnati, Ohio",Rockport Publishers|||distributed by North Light Books,c1995,,,,monographic,,English,text,print,119 p. : col. ill. ; 31 cm.,,,Film posters|||Design|||Commercial art|||Motion pictures|||Marketing,,,,,,,,,
9916747573406236,Selected plays: including The rainmaker,Plays. Selections,,,,New York,Greenhouse and Kirby,c1996,,,1st ed.,monographic,,English,text,print,524 p. ; 26 cm.,,,,,,,,,,96005293,,
9917095443406236,"Boo, to my friends",,,,,London],Hurst & Blackett,[1958],,,,monographic,,English,text,print,180 p. illus. 22 cm.,biography,,Actresses,,England,,,,,59019627 /L,,
9917095903406236,"grand experience: a drama in five acts, containing a description of Wilmington's Grand Opera House & Masonic Temple, a Victorian building in the Second Empire style, and a history of the many parts it has played in the Delaware community for more than a century, The",,,,,"Watkins Glen, N.Y",Published by the American Life Foundation for the Grand Opera House,1976,,,1st ed.,monographic,,English,text,print,196 p. : ill. ; 28 cm.,,,Wilmington (Del.). Grand Opera House and Masonic Temple.,,Delaware,,,,,77362428 /MN/r86,,
9917095943406236,"mighty music box: the golden age of musical radio, The",,,,,"Los Angeles, Ca",Amber Crest Books,c1980,,,,monographic,,English,text,print,"xii, 335 p., [20] leaves of plates : ill. ; 23 cm.",bibliography,,Radio and music|||Music|||History and criticism,,United States,,,,,77094433 /MN/r86,,
9917400563406236,"Crime scenes: movie poster art of the film noir : the classic period, 1941-1959",,Lawrence Bassoff Collection presents Crime scenes,,,"Beverly Hills, CA",L. Bassoff Collection,c1997,,,,monographic,,English,text,print,159 p. : ill. (chiefly col.) ; 28 x 36 cm.,Catalogs|||bibliography,,Film posters|||Film noir|||History and criticism,,United States,,,,,97093804,,
9918038523406236,"art of the Broadway poster, The",,,,,New York,Ballantine Books,1980,,,1st ed.,monographic,,English,text,print,95 p. : ill. (some col.) ; 30 cm.,,,"Posters, American|||Theater",,,,,,,80066553,,
9918734113406236,Rudolf Laban: an extraordinary life,,,,,London,Dance Books,1998,,,,monographic,,English,text,print,"xiv, 306 p. : ill. ; 24 cm.",Biography|||bibliography,,"Criticism and interpretation|||Choreographers|||Modern dance|||History|||Laban, Rudolf von 1879-1958",,Hungary,,,,,,,
9918734133406236,Ninette de Valois: idealist without illusions,,,,,London,Dance Books,1998,,,,monographic,,English,text,print,"x, 373 p. : ill. ; 24 cm.",bibliography|||biography,,"Dancers|||De Valois, Ninette 1898-2001",,,,,,,,,
9919094863406236,"theater posters of James McMullan, The",,,,,New York,Penguin Studio,1998,,,,monographic,,English,text,print,"ix, 126 p. : col. ill. ; 35 cm.",,"""From Arcadia and Carousel to Six Degrees of Separation, McMullan's posters offer a unique view of contemporary American theater. Brought together for the first time in print are thirty-six posters, almost all of them commissioned by New York's Lincoln Center Theater, each in a beautiful full-page reproduction and accompanied by numerous studies and related works. Here too are the powerful personalities of the theater world - Wole Soyinka. John Guare, Liv Ullmann, Patti LuPone, and Mike Nichols, among others - in revealing behind-the-scenes accounts by McMullan."" ""McMullan himself gives the story behind each poster featured in the book - why it worked or why he was unsatisfied, who loved it and who wanted it changed. In addition, many sketches, reference photographs, and alternative versions provide a fascinating glimpse into the artist's creative process.""--BOOK JACKET.","Theatrical posters, American|||McMullan, James 1934-",,,,,,,98029958,,
9919264643406236,Follow up: how creative production translatd a point of view about television into an important success story,,,,,New York?,,1952],,,,monographic,,English,text,print,unpaged. illus. 24 cm.,,,Television broadcasting,,,,,,,52002473,,
9919279553406236,New theatres in Britain,,,,,London,Rank Strand Electric,1970,,,,monographic,,English,text,print,"136 p. : ill., plans ; 22 cm.",,,Theater architecture,,Great Britain,,,,,,,
9919282893406236,"Gilbert and Sullivan, their lives and times",Gilbert and Sullivan and their world,,,,"Harmondsworth, Eng|||New York",Penguin Books,"1979, c1973",,,,monographic,,English,text,print,119 [1] p. : ill. ; 24 cm.,bibliography|||biography,,"Dramatists, English|||Composers|||Gilbert, W. S. (William Schwenck) 1836-1911|||Sullivan, Arthur 1842-1900",19th century,England,,,,,78016312 /MN/r853,,
9919283203406236,Here's a how-de-do: my life in Gilbert & Sullivan,,,,,New York,Norton,[1952],,,[1st ed.],monographic,,English,text,print,283 p. illus. 22 cm.,Biography|||Correspondence,,Musicians|||D'Oyly Carte Opera Company.,,,,,,,52012462,,
9934623713406236,"Ciba collection of medical illustrations, The",,,,,"Summit, N.J",Ciba Pharmaceutical Products,©1953-,1953,9999,,monographic,,English,text,print|||unmediated|||volume,volumes : illustrations,Atlas|||Atlases|||Pictorial works|||bibliography|||text,,Human physiology|||Pathology|||Medicine|||Human anatomy|||Anatomy|||Tıp Fakültesi Kütüphanesi.,,,,,,,53002151,,
996820673406236,"rise and fall of the matinée idol: past deities of stage and screen, their roles, their magic, and their worshippers, The",,,,,New York,St. Martins Press,[1974],,,,monographic,,English,text,print,215 p. illus. 26 cm.,biography,,Theater|||History|||Motion pictures|||Actors|||Biography,,,,,,,73086600 //r88,,
996824203406236,From under my hat,,,,,"Garden City, N.Y",Doubleday,1952,,,[1st ed.],monographic,,English,text,print,311 p. 22 cm.,,,Motion pictures,,,,,,,52010394 //r882,,
996824593406236,"actor prepares, An",Rabota aktera nad soboī. English,,,"Hapgood, Elizabeth Reynolds (tr)",New York,"Theatre Arts, inc.",1936,,,,monographic,,English|||Russian,text,print,"3 p. l., 295 p. 23 cm.",,,Acting,,,,,,,36033384 //r42,,
996824693406236,Katharine Hepburn,,,,,New York,Galahad Books,[1974] c1973,1974,1973,,monographic,,English,text,print,160 p. : ill. ; 22 cm.,bibliography|||biography,,"Hepburn, Katharine 1907-2003",,,,,,,73090219 //r85,,
996825103406236,"theatre--advancing, The",,,,,Boston,"Little, Brown, and Company",1919,,,,monographic,,English,text,print,"vii, 298 p. illus. 21 cm.",,,Theater,,,,,,,19015601,,
996826063406236,Act one: an autobiography,,,,,New York,Random House,[1959],,,,monographic,,English,text,print,444 p. 24 cm.,biography,"The author, a successful playwright, recounts his lifelong involvement in the theater.","Dramatists, American|||Hart, Moss 1904-1961",20th century,,,,,,59010813 /L/r76,,
996826133406236,"Life among the playwrights: being mostly the story of the Playwrights Producing Company, inc",,,,,New York,Quadrangle/New York Times Book Co.,[1974],,,,monographic,,English,text,print,"viii, 336 p. : ill. ; 24 cm.",,,Playwrights Producing Company.,,United States,,,,,73089269,,
996826963406236,"world is square, The",,,,,New York,Athene Press,[1958],,,,monographic,,English,text,print,66 p. illus. 20 cm.,Biography,,"Actresses|||Gingold, Hermione 1897-1987",,,,,,,58059545 /L,,
996827753406236,"Bulls, balls, bicycles & actors",,,,,New York,P.S. Eriksson,[1965],,,,monographic,,English,text,print,336 p. 22 cm.,bibliography|||biography,,"Bickford, Charles",,,,,,,65024211,,
996828053406236,Tragedy,,,,,New York,Macmillan,1957,,,,monographic,,English,text,print,"ix, 254 p. 22 cm.",,,Tragedy,,,,,,,57010476 /L,,
996828133406236,"playwright as thinker: a study of drama in modern times, The",,,,,New York City,Reynal & Hitchcock,[1946],,,,monographic,,English,text,print,"viii p., 1 l., 382 p. 22 cm.",,,Drama|||History and criticism,19th century|||20th century,,,,,,46004867,,
996828363406236,Dear Josephine: the theatrical career of Josephine Hull,,,,,Norman,University of Oklahoma Press,[1963],,,[1st ed.],monographic,,English,text,print,313 p. illus. 23 cm.,bibliography|||biography,,"Hull, Josephine (Sherwood)|||Hull, Shelley V",,,,,,,63009958 /L,,
996829443406236,"Derwent story: my first fifty years in the theatre in England and America, The",,,,,New York,H. Schuman,[1953],,,,monographic,,English,text,print,304 p. illus. 25 cm.,biography,,Actors,,,,,,,53010367,,
996829673406236,"selective index to Theatre magazine, A",Theatre magazine. (Indexes),,,,New York,Scarecrow Press,1964,,,,monographic,,English,text,print,289 p. 22 cm.,bibliography,,Theater|||Periodicals,,New York (State)|||New York,,,,,64011778,,
996830043406236,"History of the Russian theatre, seventeenth through nineteenth century",,,,,New York,Macmillan,1951,,,,monographic,,English|||Russian,text,print,"xii, 459 p. 22 cm.",,,Theater|||History,,Russia,,,,,51002057,,
996831383406236,"masterpieces of modern drama: abridged in narrative with dialogue of the great scenes, The",,,,"Pierce, John Alexander (ed)","Garden City, N.Y","Doubleday, Page & company",1915,,,,monographic,,English,text,print,"2 v. fronts., plates. 22 cm.",,,Drama|||History and criticism|||Collections,19th century,,,,,,16000692,,
996832293406236,Directing the play: a source book of stagecraft,,,,"Cole, Toby, 1916- (ed)|||Chinoy, Helen Krich (joint ed)",Indianapolis,Bobbs-Merrill,[1953],,,[1st ed.],monographic,,English,text,print,341 p. illus. 23 cm.,bibliography,,Theater|||Production and direction,,,,,,,53005851 /L,,
996833133406236,"restoration theatre, The",,,,,New York,The Macmillan Company,1934,,,,monographic,,English,text,print,"xxi, 352 p. XXIV pl. (incl. front., ports., plan, facsims.) 24 cm.",,,Theater|||History|||English drama|||History and criticism,"Restoration, 1660-1700",England,,,,,35002333,,
996833243406236,Understanding drama,,,,"Brooks, Cleanth, 1906-1994 (ed)|||Heilman, Robert Bechtold, 1906-2004 (joint ed)",New York,H. Holt and Company,[1945],,,,monographic,,English,text,print,"xi, 515 p. 22 cm.",,,Drama|||History and criticism|||Collections,,,,,,,45006030,,
996833453406236,Stage to screen: theatrical method from Garrick to Griffith,,,,,Cambridge,Harvard University Press,1949,,,,monographic,,English,text,print,"xxvi, 283 p. illus. 24 cm.",bibliography,,Motion pictures|||History|||Theater,,,,,,,49011539 //r88,,
996834173406236,"way of the drama: a study of dramatic forms and moods, The",,,,,New York,"Prentice-Hall, inc.",1929,,,,monographic,,English,text,print,"xiii p., 1 l., 263 p. 19 cm.",bibliography,,Drama|||History and criticism|||Theater,,,,,,,29020832,,
996834963406236,First nights and footlights,,,,,London,Hutchinson,1955,,,,monographic,,English,text,print,256 p.,,,Theater|||Drama|||History and criticism,,England|||London,,,,,,,
996835383406236,Professional & literary memoirs,,,,,London,Society for Theatre Research,1956,,,,monographic,,English,text,print,"x, 175 p. port., map, facsims., geneal. table. 22 cm.",biography,,Theater|||History,,England|||London,,,,,56058313,,
996835613406236,How's your second act?: Notes on the art of production,,,,,"New York, Los Angeles","S. French; London, S. French, ltd.",1931,,,,monographic,,English,text,print,"ix, 43 p. 21 cm.",,,Drama|||Technique,,,,,,,31028232,,
996835943406236,Exits and entrances,,,,,London,"Chapman & Hall, ltd.",1923,,,,monographic,,English,text,print,"vii, [1], 259 p. front., ports. 23 cm.",Biography,,"Actors|||Esmond, H. V. (Henry V.) 1869-1922",,,,,,,24001007,,
996836613406236,"growth and nature of drama, The",,,,,Cambridge,University Press,1965,,,,monographic,,English,text,print,"70, [1] p. illus. 25 cm.",,,Drama|||History and criticism,,,,,,,64021533,,
996836923406236,"London theatre 1811-1866: selections from the diary of Henry Crabb Robinson, The",,,,"Brown, Eluned (ed)",London,Society for Theatre Research,1966,,,,monographic,,English,text,print,227 p. 22 cm.,biography,,Theater,,England|||London,,,,,66068261,,
996838223406236,"Richard Teschner (1879-1948): Puppenspieler, sezessionistischer Künstler",,,,"Mayerhöfer, Josef (ed)",Wien,Österr. Nationalbibliothek,1970,,,,monographic,,German,text,print,48 p. 21 cm.,bibliography,,"Teschner, Richard 1879-1948",,,,,,,73543554,,
996849883406236,"theatres of London, The",,,,"Mitchenson, Joe. (joint author)",London,Hart-Davis,1963,,,"[2d ed., rev.]",monographic,,English,text,print,292 p. illus. 22 cm.,,,Theaters,,England|||London,,,,,64006934 //r853,,
996850703406236,Curtains; selections from the drama criticism and related writings,,,,,New York,Atheneum,1961,,,[1st ed.],monographic,,English,text,print,495 p. 25 cm.,,,Theater,,Europe|||England|||New York (State)|||New York,,,,,61006377 /L,,
996850813406236,"theory of the theatre and other principles of dramatic criticism: consolidated edition, including The theory of the theatre, Studies in stagecraft, Problems of the playwright, Seen on the stage, The",,,,,New York,H. Holt and company,1939,,,,monographic,,English,text,print,"xviii, 481 p. 25 cm.",,,Theater|||Drama|||History and criticism|||Dramatic criticism,,,,,,,39006957,,
996852023406236,"How to break into motion pictures, television, commercials, and modeling",,,,,"Garden City, N.Y",Doubleday,1978,,,1st ed.,monographic,,English,text,print,"240 p., [8] leaves of plates : ill. ; 22 cm.",bibliography,,Motion pictures|||Vocational guidance|||Television|||Models (Persons),,,,,,,77014890 //r84,,
996853803406236,"Diaghilev and Russian stage designers: a loan exhibition of stage and costume designs from the collection of Mr. and Mrs. N. Lobanov-Rostovsky, circulated by the International Exhibitions Foundation, Washington, D.C., 1972-1974",,,,,Washington,The Foundation,c1972,,,,monographic,,English,text,print,64 p. : ill. ; 29 cm.,bibliography|||biography,,"Theaters|||Stage-setting and scenery|||Exhibitions|||Costume|||Set designers|||Biography|||Lobanov-Rostovsky, Nikita D|||Diaghilev, Serge 1872-1929",,Russia. Russian Empire. Soviet Union. Former Soviet Republics|||Soviet Union,,,,,71185339 //r862,,
996855893406236,"American theatre: a sum of its parts, The",,,,,New York|||Hollywood,"Samuel French, Inc.",[1971],,,,monographic,,English,text,print,"x, 431 p. : ill. ; 22 cm.",,,Theater,,United States,,,,,,,
996856763406236,Storia del teatro drammatico,,,,,Milano-Roma,Rizzoli & c.,[1939] -,1939,9999,,monographic,,Italian,text,print,"v. col. fronts., illus. (incl. ports., facsims.) col. plates, diagrs. 26 cm.",bibliography,,Theater|||History|||Drama|||History and criticism,,,,,,,40029806,,
996857593406236,Acting: a book for amateurs,,,,,"London, [etc.]","Cassell and company, limited",[1931],,,,monographic,,English,text,print,"xvi, 263 [1] p. 20 cm.",,,Acting|||Amateur theater,,,,,,,32001199,,
996858553406236,"art of dramatic writing: its basis in the creative interpretation of human motives, The",,,,,New York,Simon and Schuster,1946,,,,monographic,,English,text,print,"xxii, 308 p. 21 cm.",,,Drama|||Technique,,,,,,,,,
996864053406236,"idea of a theater: a study of ten plays, the art of drama in changing perspective, The",,,,,"Garden City, N. Y",Doubleday,"[1953, c1949]",1953,1949,,monographic,,English,text,print,255 p. 19 cm.,,,Drama|||History and criticism,,,,,,,,,
996865573406236,Orientamenti della scenografia,"Prospettive (Milan, Italy)",,,,Milano,Görlich,c1961,,,2a ed.,monographic,,Italian,text,print,ca. 250 p. : ill. ; 33 cm.,,,Theaters|||Stage-setting and scenery,,,,,,,86181387,,
996874553406236,Modern plays,,,,"McDermott, John Francis, 1902-1981 (ed)",New York,"Harcourt, Brace and company",[c1932],,,,monographic,,English,text,print,"xiii, 427 p. 21 cm.",,,Drama|||Collections,,,,,,,32003390,,
996875823406236,One-act plays by modern authors,,,,"Cohen, Helen Louise, 1882- (ed)",New York,"Harcourt, Brace & World",[c1934],,,Enl.,monographic,,English,text,print,539 p.,,,English drama|||American drama,,,,,,,34008319,,
996876443406236,Designing for films,,,,,London|||New York,Studio Publications,[1949],,,New ed.,monographic,,English,text,print,"viii, 128 p. illus. 26 cm.",bibliography,,Motion pictures|||Setting and scenery,,,,,,,50008216,,
996879633406236,Continental plays,,,,"Dickinson, Thomas H., 1877-1961 (ed)",Boston|||New York [etc.],Houghton Mifflin Company,[c1935-,1935,9999,,monographic,,English|||Undetermined,text,print,v. 20 cm.,bibliography,,Drama|||Collections,,,,,,,35007820,,
996880063406236,Representative modern dramas,,,,"Whitman, Charles Huntington, 1873-1937 (ed)",New York,The Macmillan Company,1936,,,,monographic,,English|||Undetermined,text,print,"xviii, 1121 p. 23 cm.",Collections|||bibliography|||biography,,Drama,,,,,,,36019582,,
996882933406236,"Contemporary drama: nine plays, American, English, European",,,,"Watson, Ernest Bradlee, 1879- (comp)|||Pressey, William Benfield (joint comp)",New York|||Chicago [etc],C. Scribner's Sons,[c194l],,,,monographic,,English|||French,text,print,"vi p., 1 l., 362 p. 24 cm.",bibliography,,Drama,20th century,,,,,,41016331,,
996883403406236,Eva Le Gallienne's Civic repertory plays,,Civic repertory plays,,"Le Gallienne, Eva, 1899-1991 (ed)",New York,"W. W. Norton & company, inc.",c1928,,,,monographic,,English,text,print,"xiv p., 3 l., 5-327 p. front. (port.) illus., plates. 21 cm.",Collections,,Drama,,,,,,,29000029,,
996886053406236,"treasury of the theatre: from Henrik Ibsen to Arthur Miller, A",,,,"Gassner, John, 1903- (ed)|||Mantle, Robert Burns, 1873-1948 (ed)",New York,Simon and Schuster; distributed by the Dryden Press,[1950],,,Rev. ed. for colleges.,monographic,,English,text,print,"xvi, 1120 p. illus. 26 cm.",Collections|||bibliography,,Drama,,,,,,,50008153 rev,,
996887113406236,"book of dramas: an anthology of nineteen plays, A",,,,"Carpenter, Bruce (comp)",New York,"Prentice-Hall, inc.",1929,,,,monographic,,English|||Undetermined,text,print,"x, 1111 p. 20 cm.",bibliography|||biography,,Drama|||Collections,,,,,,,29022701,,
996889933406236,Four modern plays,,,,,New York,Rinehart,1957,,,,monographic,,English,text,print,v. ; 19 cm.,,,Drama|||Collections,,,,,,,57007742,,
996890433406236,"Bennett Cerf's bumper crop of anecdotes and stories: mostly humorous, about the famous and near famous",,Bumper crop of anecdotes and stories,,,"Garden City, N. Y",Garden City Books,c1952,,,,monographic,,English,text,print,2 v. : ill. ; 22 cm.,,,American wit and humor|||Anecdotes,,United States,,,,,,,
996891533406236,"drama reader: full-length plays for the secondary school, The",,Dulcy|||Seven keys to Baldpate|||R.U.R|||Antigone|||Richard III|||The drama reader : full-length plays for the secondary school,,"Congdon, S. Perry (ed)",New York,Odyssey Press,1962,,,[1st ed.],monographic,,English,text,print,"ix, 418 p. ; 21 cm.",bibliography,,Drama|||Collections,,,,,,,62013409,,
996922483406236,"survey of the status of theatre in United States high schools: final report, A",,,,,"Washington, D. C.]","U. S. Dept. of Health, Education and Welfare",1970,,,,monographic,,English,text,print,94 p. charts. 27 cm.,,,College and school drama|||Drama in education|||Theater,,United States,,,,,,,
996962763406236,Seven plays,Selections. English. 1960,,,,New York,Hill and Wang,[1960-64],1960,1964,,monographic,,English,text,print,2 v. 19 cm.,,,,,,,,,,60014169 /L/r832,,
996972373406236,Scandal & parade: the theater of Jean Cocteau,,,,,New Brunswick,Rutgers University Press,1957,,,,monographic,,English,text,print,"284 p. front., port. 21 cm.",bibliography,,"Cocteau, Jean 1889-1963",,,,,,,57008638,,
996972383406236,"balcony (Le balcon): a play in nine scenes, The",Balcon. English,,,,New York,Grove Press,[1958],,,,monographic,,English|||Undetermined,text,print,118 p. 21 cm.,,,,,,,,,,58009490 /L/r873,,
996981393406236,"balcony (Le balcon): a play in nine scenes, The",,,,,New York,Grove Press,[1960],,,[Rev.],monographic,,English,text,print,115 p. illus. 21 cm.,,,,,,,,,,61000535,,
997062783406236,"classic theatre, The",,,,"Bentley, Eric, 1916-2020 (ed)","Garden City, N.Y",Doubleday,1958-61,1958,1961,[1st ed.],monographic,,English,text,print,4 v. 19 cm.,,,,,,,,,,58012033 //r832,,
997063083406236,"genius of the Italian theater, The",,,,"Bentley, Eric, 1916-2020 (ed)",New York],New American Library,[1964],,,,monographic,,English|||Italian,text,print,584 p. 18 cm.,bibliography,,Italian drama|||Translations into English,,,,,,,64025082,,
997094013406236,"drama of Luigi Pirandello, The",,,,,New York,Dover Publications,[1957],,,,monographic,,English,text,print,"xiii, 391 p. 21 cm.",,,"Pirandello, Luigi 1867-1936",,,,,,,57013243 /L,,
997094303406236,Pirandello's one-act plays,,,,,"Garden City, N.Y",Anchor Books,1964,,,,monographic,,English|||Undetermined,text,print,"xvii, 336 p. 19 cm.",bibliography,,,,,,,,,64016246,,
997094893406236,Four plays,,,,"Underhill, John Garrett, 1876-1946 (tr)",New York,C. Scribner's Sons,1936,,,,monographic,,English|||Spanish,text,print,"xxiii, 385 p. front. (port.) 19.5 cm.",,,Theater|||History,,Spain,,,,,36027149,,
997309453406236,"best short plays of the social theatre, The",,"Social theatre, The best short plays of the",,"Kozlenko, William, 1908- (ed)",New York,Random house,[c1939],,,,monographic,,English,text,print,"xi, 456 p. 22 cm.",,,Social problems|||Drama|||American drama|||English drama,20th century,,,,,,39027034,,
997315123406236,"British and American plays, 1830-1945",,,,"Durham, Willard Higley, 1883- (ed)|||Dodds, John Wendell, 1902- (joint ed)",New York,Oxford University Press,1947,,,,monographic,,English,text,print,"xi, 796 p. front., plates. 25 cm.",bibliography,,English drama|||American drama,19th century|||20th century,,,,,,47004212,,
997316623406236,Representative English plays: from the miracle plays to Pinero,,,,"Martin, Robert Grant, 1882-1931 (joint ed)",New York|||London,"D. Appleton-Century Company, incorporated",[c1938],,,"2d ed., rev. and enl.",monographic,,English,text,print,"x, 914 p. 25 cm.",bibliography,,English drama,,,,,,,38003805,,
997318243406236,Introducing Shakespeare,,,,,New York,"Penguin Books, inc.",[1947],,,,monographic,,English,text,print,"3 p. l., 121 p. illus., 2 pl.(incl. port.) on 1 l. 18 cm.",bibliography,,"Shakespeare, William 1564-1616",,,,,,,47023631,,
997322853406236,"Hamlet, prince of Denmark",,,,"Adams, Joseph Quincy, 1881-1946 (ed)",Boston|||New York [etc.],Houghton Mifflin company,[c1929],,,,monographic,,English,text,print,"vii, 356 p. front. 20 cm.",,,,,,,,,,29009534,,
997331173406236,"Anger, and after: a guide to the new British drama",,,,,Baltimore,Penguin Books,[c1963],,,[Rev. ed.],monographic,,English,text,print,"351, [1] p.",,,,,,,,,,,,
997353943406236,Shakespearian production: with especial reference to the tragedies,,,,,"Evanston, Ill.]",Northwestern University Press,1964,,,,monographic,,English,text,print,323 p. illus. 23 cm.,bibliography,,"Stage history|||Shakespeare, William 1564-1616",1800-,,,,,,64007142,,
997366063406236,"Shakespearean tragedy: Hamlet, Othello, King Lear, Macbeth: [lectures]",,,,,New York,Meridian Books,1955,,,,monographic,,English,text,print,448 p. 18 cm.,,,"Shakespeare, William 1564-1616|||Plays",,,,,,,55009704 /L/r84,,
997441203406236,New voices in the American theatre,,,,,New York,Modern Library,[1955],,,,monographic,,English,text,print,"xi, 559 p. 19 cm.",,,American drama,20th century,,,,,,55010654 //r83,,
997441473406236,Famous American plays of the 1940s,,,,"Hewes, Henry (ed)",New York,Dell Pub. Co.,1960],,,,monographic,,English,text,print,447 p. 17 cm.,,,American drama,20th century,,,,,,60003033 /L,,
997444253406236,Six American plays for today,,,,"Cerf, Bennett, 1898-1971 (ed)",New York,Modern Library,[1961],,,,monographic,,English,text,print,599 p. 19 cm.,,,American drama,20th century,,,,,,61011189 /L/r85,,
997444383406236,Six modern American plays,,,,,New York,Modern Library,[1951],,,,monographic,,English,text,print,419 p. 19 cm.,,,American drama,20th century,,,,,,51008900 /L,,
997452883406236,"theatre of Bernard Shaw: ten plays chosen and discussed, The",,,,,New York,"Dodd, Mead",1961,,,,monographic,,English,text,print,2 v. 22 cm.,,,,,,,,,,61012006 /L,,
997470863406236,Contemporary American plays,,,,"Quinn, Arthur Hobson, 1875- (ed)",New York|||Chicago [etc.],C. Scribner's Sons,[c1923],,,,monographic,,English,text,print,"xxxiii, 382 p. 20cm.",bibliography,,American drama,,,,,,,23006739,,
997477953406236,Nine modern American plays,,,,"Clark, Barrett H. (Barrett Harper), 1890-1953 (ed)|||Davenport, William H., 1908-2006 (joint ed)",New York,Appleton-Century-Crofts,[1951],,,,monographic,,English,text,print,"xiii, 432 p. 25 cm.",,,American drama,20th century,,,,,,51009988,,
997494363406236,8 popular plays for amateurs in prompt book style: a practical production anthology,,Eight popular plays for amateurs in prompt book style,,"Davis, Eugene C. (ed)",New York,Greenberg,[1948],,,,monographic,,English,text,print,"x, 258 p. illus. 25 cm.",,,American drama|||English drama,20th cent,,,,,,48001958,,
997506333406236,Famous American plays of the 1950s,,,,"Strasberg, Lee (ed)",New York,Dell Pub. Co.,1962],,,,monographic,,English,text,print,415 p. 17 cm.,,,American drama,20th century,,,,,,63001659 /L,,
997562323406236,Seeing more things,,,,,New York,Whittlesey House,[1948],,,,monographic,,English,text,print,"ix, 347 p. 22 cm.",,,,,,,,,,48008561 //r86,,
997564563406236,Routines,,,,,New York,Published for J. Laughlin by New Directions Pub. Corp.,c1964],,,,monographic,,English,text,print,56 p. illus. 21 cm.,,,,,,,,,,64023652,,
997581563406236,Watch on the Rhine: a play in three acts,,,,,New York,Random house,[c1941],,,,monographic,,English,text,print,"4 p.l., 3-170 p. front., plates. 21 cm.",,,,,,,,,,41051806 //r81,,
997590683406236,Elegy in Manhattan,,,,,New York,"Holt, Rinehart and Winston",[1961],,,,monographic,,English,text,print,198 p. 22 cm.,,,Biography|||Poetry,,United States,,,,,61008038,,
997593913406236,"pirate, The",,,,,New York,Random House,[1943],,,,monographic,,English,text,print,209 p. illus. 20 cm.,,,,,,,,,,43051114,,
997595393406236,Mourning becomes Electra: a trilogy,,,,,New York,H. Liveright,1931,,,,monographic,,English,text,print,256 p. 21 cm.,,,,,,,,,,31028367,,
997605183406236,Liberty Jones: a play with music for city children,,,,,New York,"Coward-McCann, inc.",[c1941],,,,monographic,,English,text,print,"5 p. l., 3-167 p. 12 cm.",,,,,,,,,,41013086,,
997618813406236,"Emperor Jones, Diff'rent, The straw, The",,Diff'rent|||Straw,,,New York,Boni and Liveright,[c1921],,,,monographic,,English,text,print,"x p., 1 ℓ., 285 p. ; 20 cm.",,,American drama,20th century,,,,,,21026427,,
