id,image_id,image_app_id,user_id,lat,long,heading,pitch,zoom,date
2535,715.07536.CP,853,96,40.458102,-79.963756,31.87272727,-0.145454545,1,1/31/11 2:45
2536,715.158695.CP,838,96,40.449809,-79.981568,-112.1272727,-22.56363636,1,1/31/11 2:50
2537,715.101588.CP,464,96,40.431013,-79.922419,-170.7090909,-1.127272727,1,1/31/11 2:52
2538,715.133373.CP,873,96,40.461568,-79.968786,-42.58181818,6.727272727,1,1/31/11 2:52
2539,715.081041.CP,535,96,40.427964,-79.925386,111.0727273,0.181818182,1,1/31/11 2:59
2540,715.082059.CP,4769,96,40.445206,-79.991898,29.58181818,-18.47272727,1,1/31/11 3:10
2541,715.07528.CP,852,96,40.458248,-79.963416,34.65454545,2.8,1,1/31/11 3:10
2542,715.204850.CP,4507,96,40.45466797,-79.95891483,\N,\N,\N,1/31/11 3:11
2543,715.60108703.CP,599,96,40.4365875,-79.94827207,\N,\N,\N,1/31/11 3:13
2544,715.144291.CP,778,96,40.425674,-79.949746,-44.05454545,-8.327272727,1,1/31/11 3:17
2545,715.091401.CP,586,96,40.43151,-79.920533,-262.6727273,8.854545455,1,1/31/11 3:18
2546,715.204871.CP,4523,96,40.45463532,-79.95876463,\N,\N,\N,1/31/11 3:19
2547,715.08661.CP,879,96,40.458199,-79.963525,\N,\N,\N,1/31/11 3:21
2548,715.3012408.CP,3380,96,40.438312,-79.997476,172.2727273,14.58181818,1,1/31/11 3:23
2549,715.133289.CP,3592,96,40.438957,-79.995013,-88.56363636,9.018181818,1,1/31/11 3:27
2550,715.164833.CP,790,96,40.43168,-79.918088,90.29090909,-16.18181818,1,1/31/11 3:30
2551,715.152193.CP,2419,96,40.442499,-80.004245,-23.10909091,7.709090909,1,1/31/11 3:32
2552,715.131286.CP,3080,96,40.438234,-79.998163,36.78181818,-0.145454545,1,1/31/11 3:34
2553,715.144150.CP,568,96,40.427436,-79.926333,-142.2363636,5.418181818,1,1/31/11 3:37
2554,715.154626.CP,866,96,40.458055,-79.967058,-47.49090909,-0.963636364,1,1/31/11 3:37
2555,715.133377.CP,551,96,40.427307,-79.927776,118.7636364,0.672727273,1,1/31/11 3:41
2556,715.091403.CP,626,96,40.432321,-79.920466,-179.2181818,-16.34545455,1,1/31/11 3:46
2557,715.144174.CP,3790,96,40.461288,-79.955807,-53.87272727,3.454545455,1,1/31/11 3:47
2558,715.3523905.CP,3458,96,40.442043,-80.001856,156.7272727,9.672727273,1,1/31/11 3:48
2559,715.121161.CP,2431,96,40.439357,-79.996762,-51.09090909,-1.454545455,1,1/31/11 3:50
2560,715.133291.CP,2068,96,40.438592,-79.997107,119.9090909,14.58181818,1,1/31/11 3:55
2561,715.3735398.CP,4367,96,40.454401,-79.960398,-25.23636364,12.78181818,1,1/31/11 3:56
2562,715.154685.CP,774,96,40.425801,-79.949933,-19.34545455,5.745454545,1,1/31/11 3:57
2563,715.154625.CP,865,96,40.458055,-79.967058,-53.21818182,6.727272727,1,1/31/11 3:57
2564,715.122762.CP,4707,96,40.446118,-79.990421,-122.1090909,8.363636364,1,1/31/11 3:59
2565,715.16858.CP,732,96,40.424274,-79.94415,122.0363636,-6.527272727,1,1/31/11 4:00
2566,715.133521.CP,825,96,40.46023798,-79.96512665,\N,\N,\N,1/31/11 4:00
2567,715.091542.CP,714,96,40.44402,-79.926024,-18.85454545,7.218181818,1,1/31/11 4:01
2568,715.211482.CP,4218,96,40.451833,-79.955388,33.83636364,-8.981818182,1,1/31/11 4:05
2569,715.164790.CP,4359,10,40.459762,-79.966225,-8.054545455,9.672727273,1,1/31/11 16:09
2570,715.2027.CP,995,48,40.438479,-79.95785,-544.0581346,1.505786408,1.04,1/31/11 20:35
2571,715.133121.CP,3848,62,40.45666469,-79.94551956,\N,\N,\N,2/1/11 2:37
2572,715.13848.CP,3781,62,40.463581,-79.952696,171.6181818,7.381818182,1,2/1/11 2:59
2573,715.2033.CP,3870,62,40.457037,-79.940392,-108.8545455,-1.127272727,1,2/1/11 17:41
2574,715.2032.CP,3810,62,40.456616,-79.939715,-9.578990233,3.008639889,1,2/5/11 22:17
2575,715.133354.CP,3824,62,40.460039,-79.956884,-2.163636364,5.418181818,1,2/5/11 22:45
2576,715.175165.CP,3854,62,40.459551,-79.946352,224.3542067,12.64009363,1,2/5/11 22:49
2577,715.175163.CP,3852,62,40.457329,-79.947468,95.01318692,-14.75847874,1.66,2/5/11 22:53
2578,715.154146.CP,2162,62,40.443124,-80.005983,75.89090909,10.49090909,1,2/5/11 22:56
2579,715.152199.CP,1748,62,40.44206239,-80.00536096,\N,\N,\N,2/5/11 22:58
2580,715.3736494.CP,2919,62,40.442595,-80.002651,-51.63291627,16.89811451,0.34,2/5/11 23:01
2581,715.20L169.CP,2286,96,40.440556,-79.958349,\N,\N,\N,2/6/11 19:53
2582,715.112182.CP,3251,96,40.433963,-80.002774,\N,\N,\N,2/6/11 19:54
2583,715.101679.CP,706,96,40.442896,-79.923825,-92.16363636,7.872727273,1,2/6/11 19:56
2584,715.131241.CP,2351,96,40.438312,-79.997476,57.56363636,4.272727273,1,2/6/11 19:58
2585,715.112428_10.CP,4727,96,40.443754,-79.993888,80.47272727,11.14545455,1,2/6/11 19:59
2586,715.3525933.CP,3394,96,40.438054,-79.994167,186.0181818,-7.345454545,1,2/6/11 20:02
2587,715.191272.CP,3105,96,40.43818,-80.001222,94.87272727,0.836363636,1,2/6/11 20:05
2588,715.101670.CP,648,96,40.42955,-79.920814,-43.89090909,-1.290909091,1,2/6/11 20:14
2589,SCLS010,4776,96,40.442583,-79.999307,-93.96363636,18.50909091,1,2/6/11 20:16
2590,715.133508.CP,1871,96,40.440362,-79.993445,-26.70909091,-2.109090909,1,2/6/11 20:21
2591,715.148237.CP,2990,96,40.437707,-80.004403,228.8909091,2.309090909,1,2/6/11 20:23
2592,715.112063.CP,2413,96,40.438525,-79.993917,393.5090909,-6.2,1,2/6/11 20:26
2593,715.08660.CP,876,96,40.457508,-79.95447,-37.01818182,-1.127272727,1,2/6/11 20:27
2594,715.199141.CP,4179,96,40.436736,-79.995236,-236.4909091,-1.781818182,1,2/6/11 20:29
2595,715.133475.CP,3710,96,40.45911,-79.956997,-130.9454545,4.272727273,1,2/6/11 20:29
2596,715.133622.CP,4558,96,40.448218,-79.978353,-5.272727273,-2.272727273,1,2/6/11 20:36
2597,715.091285.CP,619,96,40.432321,-79.920466,95.52727273,5.581818182,1,2/6/11 20:37
2598,715.3525809.CP,781,96,40.438108,-79.919374,669.7272727,-8.327272727,1,2/6/11 20:39
2599,715.175214.CP,481,96,40.442175,-79.937136,131.6909091,-10.45454545,1,2/6/11 20:43
2600,715.3523833.CP,1830,96,40.441075,-80.006789,26.63636364,17.69090909,1,2/6/11 20:49
2601,200805.22.WP,4782,96,40.440352,-79.99723,63.45454545,30.45454545,1,2/6/11 20:51
2602,715.226701.CP,3287,96,40.437,-79.998319,104.0363636,10.98181818,1,2/6/11 20:54
2603,715.3318489.CP,4237,96,40.442102,-79.984005,-156.6363636,-3.909090909,1,2/6/11 21:07
2604,715.272961.CP,527,96,40.437816,-79.922953,165.4,-3.581818182,1,2/6/11 21:11
2605,000396.PIC,4997,96,40.443375,-80.002451,-9.2,8.2,1,2/6/11 21:12
2606,715.3735414.CP,4655,96,40.462555,-79.947707,-292.7818182,-0.636363636,1,2/6/11 21:13
2607,715.198345.CP,2336,96,40.445863,-79.988439,69.83636364,2.8,1,2/6/11 21:15
2608,715.154339.CP,572,96,40.427268,-79.927832,123.1818182,8.527272727,1,2/6/11 21:15
2610,715.294811.CP,3329,42,40.437364,-80.003719,-27.42272171,1.086256657,1,2/7/11 13:50
2611,715.07582.CP,498,42,40.446243,-79.918098,79.47725566,-12.07800964,1,2/7/11 13:53
2612,715.123078.CP,3141,42,40.436023,-79.995794,-57.98555669,2.455831874,1,2/7/11 14:55
2613,715.133316.CP,3155,42,40.436333,-79.996676,122.5490713,-13.71825026,1,2/7/11 14:56
2614,715.16923.CP,812,96,40.42343,-79.929575,6.345454545,9.018181818,1,2/8/11 23:19
2615,715.131365.CP,3588,96,40.439944,-79.994215,43.49090909,6.890909091,1,2/8/11 23:24
2616,715.133125.CP,2353,96,40.439262,-79.996823,24.01818182,12.78181818,1,2/8/11 23:25
2617,715.121120.CP,1981,96,40.441125,-79.993513,-46.18181818,3.945454545,1,2/8/11 23:31
2618,715.121144.CP,3077,96,40.438234,-79.998163,34.16363636,0.018181818,1,2/8/11 23:33
2619,715.112207_5.CP,3365,96,40.445698,-79.986797,17.8,1.490909091,1,2/8/11 23:35
2620,715.121115.CP,2346,96,40.439422,-79.99693,48.07272727,15.89090909,1,2/8/11 23:35
2621,715.121128.CP,3480,96,40.440579,-79.994709,43.49090909,5.418181818,1,2/8/11 23:38
2622,715.131314.CP,3220,96,40.439842,-79.99516,-43.56363636,-1.945454545,1,2/8/11 23:42
2623,715.122550.CP,3382,96,40.436103,-79.996009,229.5454545,0.345454545,1,2/8/11 23:45
2624,715.121189.CP,3488,96,40.44161,-79.992112,-111.8,-2.763636364,1,2/8/11 23:46
2625,715.131380.CP,2059,96,40.438694,-79.997378,-85.45454545,0.018181818,1,2/9/11 0:19
2626,7429.0025L.PR,4973,96,40.434469,-79.989301,198.1272727,-10.61818182,1,2/9/11 0:21
2627,715.201328.CP,1007,96,40.458585,-79.962624,84.4,0.509090909,1,2/9/11 0:24
2628,715.152104.CP,2963,96,40.443742,-80.003666,65.25454545,4.6,1,2/9/11 0:25
2629,715.121221.CP,1823,96,40.441351,-79.994244,-0.527272727,-0.636363636,1,2/9/11 0:30
2630,715.261260.CP,246,96,40.436067,-79.966338,449.4727273,4.109090909,1,2/9/11 0:39
2631,715.174876.CP,2918,96,40.44160665,-80.00797765,\N,\N,\N,2/9/11 0:43
2632,200805.B.WP,4886,96,40.440607,-79.997072,67.21818182,9.509090909,1,2/9/11 0:44
2633,715.3115146.CP,3472,96,40.438356,-79.992971,81.45454545,0.836363636,1,2/9/11 0:46
2634,715.119469_2.CP,2827,96,40.441098,-80.002775,-42.74545455,9.018181818,1,2/9/11 0:47
2635,715.05400.CP,32,96,40.43498175,-79.94994828,86.69090909,14.58181818,1,2/9/11 0:51
2636,715.154461.CP,754,96,40.427007,-79.950677,154.1090909,8.2,1,2/9/11 0:52
2637,715.17965.CP,2628,96,40.441883,-80.001964,260.9636364,16.87272727,1,2/9/11 0:53
2638,715.091541.CP,470,96,40.44655,-79.925796,-121.4545455,-6.527272727,1,2/9/11 0:54
2639,0058.UT,5065,96,40.440168,-79.996206,-119.6545455,28.98181818,1,2/9/11 0:56
2640,715.3629551.CP,869,96,40.458602,-79.966407,13.05454545,-0.309090909,1,2/9/11 0:58
2641,715.08745.CP,4593,96,40.440368,-79.994637,-34.72727273,-14.87272727,1,2/9/11 1:02
2642,000183.PIC,4882,96,40.438072,-79.997695,23.69090909,-0.309090909,1,2/9/11 1:04
2643,715.143989.CP,564,96,40.427404,-79.928074,117.2909091,14.41818182,1,2/9/11 1:04
2644,715.131313.CP,3503,96,40.440195,-79.994318,-110.9818182,8.036363636,1,2/9/11 1:06
2645,715.133318.CP,3157,96,40.435845,-79.99532,117.6181818,-1.127272727,1,2/9/11 1:09
2646,0052.UT,5066,96,40.440452,-79.997169,167.5272727,28.32727273,1,2/9/11 1:22
2647,715.164793.CP,840,96,40.455922,-79.96582,189.9454545,10.81818182,1,2/9/11 1:24
2648,715.081101.CP,740,96,40.42959,-79.940745,-431.2181818,-2.109090909,1,2/9/11 1:37
2649,715.192.CP,1706,96,40.441935,-80.001768,52.32727273,5.745454545,1,2/9/11 1:38
2650,715.123049.CP,3502,96,40.441392,-79.992581,-101.4909091,5.909090909,1,2/9/11 1:40
2651,SCLS001,4837,96,40.441589,-80.002545,105.0181818,14.09090909,1,2/9/11 1:43
2652,715.122785A.CP,3424,96,40.436786,-79.996122,112.0545455,-0.472727273,1,2/9/11 1:44
2653,715.3629849.CP,4768,96,40.444594,-79.992847,96.83636364,3.290909091,1,2/9/11 1:50
2654,715.182394.CP,3457,96,40.438694,-79.997378,160.6545455,12.12727273,1,2/9/11 1:51
2655,715.123043.CP,3501,96,40.440693,-79.995862,78.01818182,7.381818182,1,2/9/11 1:52
2656,0035.UT,5051,96,40.440452,-79.997169,163.2727273,23.25454545,1,2/9/11 1:53
2657,715.3011810.CP,880,96,40.4546764,-79.9715388,\N,\N,\N,2/9/11 1:54
2658,715.133138.CP,3148,96,40.435616,-79.996274,21.4,10.16363636,1,2/9/11 1:57
2659,715.121138.CP,3552,96,40.439999,-79.994148,58.87272727,2.8,1,2/9/11 1:59
2660,715.131304.CP,3563,96,40.440054,-79.993961,-105.9090909,13.6,1,2/9/11 2:00
2661,715.118463.CP,3393,96,40.436103,-79.996009,\N,\N,\N,2/9/11 2:00
2662,715.101589.CP,629,96,40.430018,-79.920351,-40.61818182,-4.236363636,1,2/9/11 2:01
2663,715.131387.CP,1910,96,40.439079,-79.998244,95.36363636,6.890909091,1,2/9/11 2:03
2664,107001.UE,4947,96,40.441428,-80.005608,356.5272727,4.927272727,1,2/9/11 2:08
2665,715.117091_10.CP,4653,96,40.462652,-79.934614,-113.4363636,-2.763636364,2,2/9/11 2:11
2666,715.153246.CP,2950,96,40.444049,-79.997122,61.16363636,4.109090909,1,2/9/11 2:12
2667,715.133298.CP,3153,96,40.435845,-79.99532,-62.05454545,-2.272727273,1,2/9/11 2:14
2668,715.3732527.CP,3366,96,40.437788,-79.998768,182.5818182,-6.036363636,1,2/9/11 2:15
2669,715.2023.CP,4183,96,40.436576,-79.995301,123.5090909,13.76363636,1,2/9/11 2:17
2670,715.128556.CP,2056,96,40.438694,-79.997378,\N,\N,\N,2/9/11 2:19
2671,715.154517.CP,756,96,40.42666,-79.950615,0.290909091,9.672727273,1,2/9/11 2:20
2672,715.081042.CP,537,96,40.427398,-79.922986,-79.07272727,0.836363636,1,2/9/11 2:24
2673,715.122571.CP,3410,96,40.434624,-79.996987,27.45454545,-14.38181818,1,2/9/11 2:25
2674,715.143.CP,2203,96,40.440054,-79.993961,-156.8,-7.181818182,1,2/9/11 2:26
2675,715.122600.CP,3391,96,40.436103,-79.996009,\N,\N,\N,2/9/11 2:27
2676,715.122790A.CP,2486,96,40.439782,-79.997802,-62.38181818,1.490909091,1,2/9/11 2:28
2677,715.3841823.CP,3160,96,40.442982,-79.99776,69.50909091,7.054545455,1,2/9/11 2:30
2678,715.122716.CP,2464,96,40.439782,-79.997802,-60.25454545,6.072727273,1,2/9/11 2:31
2679,715.3113919.CP,2417,96,40.43622,-79.995143,-112.9454545,1.490909091,1,2/9/11 2:33
2680,715.122679.CP,2453,96,40.439318,-79.996643,\N,\N,\N,2/9/11 2:35
2681,715.121223.CP,1824,96,40.441021,-79.99386,\N,\N,\N,2/9/11 2:36
2682,715.112362.CP,3408,96,40.436103,-79.996009,33.18181818,-4.236363636,1,2/9/11 2:36
2683,715.191268.CP,3102,96,40.43738,-79.999336,-18.2,-3.254545455,1,2/9/11 2:37
2684,715.133384.CP,3574,96,40.441098,-79.991938,-97.89090909,10,1,2/9/11 2:38
2685,715.128098.CP,577,96,40.427046,-79.926764,\N,\N,\N,2/9/11 2:39
2686,715.204887.CP,4464,96,40.45470063,-79.95876463,\N,\N,\N,2/9/11 2:40
2687,715.198344.CP,2335,96,40.442636,-79.993292,78.50909091,-12.74545455,1,2/9/11 2:43
2688,715.144062.CP,2508,96,40.440831,-79.996023,114.1818182,-14.21818182,1,2/9/11 2:47
2689,715.3629389.CP,2577,96,40.439525,-80.003351,8.309090909,7.709090909,1,2/9/11 2:48
2690,715.3114933.CP,834,96,40.43721818,-79.9690489,\N,\N,\N,2/9/11 2:54
2691,715.164353.CP,4394,96,40.45478253,-79.95882222,\N,\N,\N,2/9/11 2:54
2692,715.122894.CP,2544,96,40.442162,-79.993671,11.74545455,8.2,1,2/9/11 2:58
2693,715.3630416.CP,4607,96,40.4481,-79.971697,-117.8545455,6.727272727,1,2/9/11 3:00
2694,715.3645205.CP,3451,96,40.445289,-79.98934,-102.6363636,-5.709090909,1,2/9/11 3:02
2695,715.192485.CP,1954,96,40.442121,-80.001069,-109.4272727,-3.745454545,2,2/9/11 3:04
2696,715.154181.CP,2156,96,40.443974,-80.00277,58.21818182,5.745454545,1,2/9/11 3:11
2697,715.081045.CP,608,96,40.432307,-79.91816,-94.94545455,-4.072727273,1,2/9/11 3:13
2698,715.144170.CP,1027,96,40.444269,-79.95962,-112.2909091,3.618181818,1,2/9/11 3:14
2699,715.3524451.CP,4413,96,40.443146,-79.987524,-78.25454545,2.8,1,2/9/11 3:15
2700,200606.82.11.3,4931,42,40.440737,-80.000384,69.00971804,14.95015781,1,2/9/11 14:50
2701,000217.PIC,4846,42,40.44197,-80.01156108,\N,\N,\N,2/9/11 14:50
2702,715.63112479_6.CP,3594,42,40.44137,-80.002077,88.05467079,1.991111572,1,2/9/11 14:51
2703,715.164351.CP,4393,42,40.45478253,-79.95890805,\N,\N,\N,2/9/11 14:52
2704,715.091160.CP,4618,42,40.438709,-79.988594,84.00519863,0.686167017,1,2/9/11 14:52
2705,715.154168.CP,2160,42,40.444865,-79.999891,-117.0435039,8.403016942,1,2/9/11 14:53
2706,715.5185647.CP,3467,42,40.438327,-80.006318,102.7735052,-1.813962474,1,2/9/11 14:56
2707,715.1242.CP,3235,42,40.445256,-79.99982,-94.70777884,-16.16734874,1,2/9/11 14:57
2708,000530.PIC,4911,42,40.44452,-80.002158,-58.32279323,-18.43995348,1,2/9/11 14:58
2709,715.154614.CP,2151,42,40.443974,-80.00277,78.15952481,3.440544868,1,2/9/11 14:59
2710,715.199160.CP,3320,42,40.44168314,-80.0113781,\N,\N,\N,2/9/11 15:00
2711,715.5017.CP,4313,42,40.45476594,-79.95880754,\N,\N,\N,2/9/11 15:00
2712,715.164795.CP,4361,42,40.459295,-79.965999,-20.94866549,8.868863224,0.67,2/9/11 15:01
2713,715.16A1.CP,3453,42,40.43731,-79.997526,-154.2559363,9.461999324,1,2/9/11 15:02
2714,7429.0055.PR,4786,42,40.442727,-80.002169,25.18876337,2.283377055,1,2/9/11 15:03
2715,000180.PIC,5123,42,40.43837,-80.001992,31.12772114,6.332721385,1,2/9/11 15:04
2716,000173.PIC,4981,42,40.437012,-80.000705,-156.7625731,4.233532276,1,2/9/11 15:05
2717,715.2039.CP,3115,42,40.43962,-80.005069,108.9151369,1.886945637,1,2/9/11 15:05
2718,715.122935.CP,3120,42,40.436576,-79.997011,125.1810199,8.478297413,1,2/9/11 15:09
2719,000109.PIC,4849,42,40.439647,-79.99749,-125.1068903,24.9259099,1,2/9/11 15:10
2720,715.3736530.CP,3339,96,40.438949,-79.994342,-87.90909091,2.309090909,1,2/9/11 21:18
2721,715.205767.P,2659,96,40.441598,-80.003037,\N,\N,\N,2/9/11 21:20
2722,715.154159.CP,2138,96,40.443362,-80.005173,160.1636364,7.381818182,1,2/9/11 21:23
2723,715.3630568.CP,3600,96,40.438496,-79.983762,49.05454545,4.272727273,1,2/9/11 21:30
2724,715.131376.CP,3591,96,40.439188,-79.996253,52.32727273,-4.236363636,1,2/9/11 21:31
2725,715.175159.CP,602,96,40.438026,-79.912259,169,-10.29090909,1,2/9/11 21:33
2726,715.164826.CP,846,96,40.45575,-79.965789,-111.3090909,2.309090909,1,2/9/11 21:34
2727,715.3113480.CP,4345,96,40.449218,-79.969069,182.0909091,3.781818182,1,2/9/11 21:35
2728,715.3217540.CP,443,96,40.437534,-79.922947,-125.7090909,0.181818182,1,2/9/11 21:38
2729,715.154615.CP,1742,96,40.44389,-80.002685,164.2545455,12.61818182,1,2/9/11 21:39
2730,715.081102.CP,493,96,40.429641,-79.941341,-103.1272727,3.290909091,1,2/9/11 21:46
2731,715.133405.CP,823,96,40.4561563,-79.94564308,\N,\N,\N,2/9/11 21:48
2732,715.204841.CP,4398,96,40.45476594,-79.95893629,\N,\N,\N,2/9/11 21:49
2733,715.204642.CP,4288,96,40.44911407,-79.97777207,\N,\N,\N,2/9/11 21:59
2734,715.121219.CP,1782,96,40.44178,-79.993828,-98.21818182,-15.85454545,1,2/9/11 22:01
2735,715.123014.CP,3135,96,40.434519,-79.990013,-75.8,1.654545455,1,2/9/11 22:02
2736,715.154544.CP,765,96,40.42666,-79.950615,9.781818182,9.345454545,1,2/9/11 22:06
2737,715.273139.CP,3266,96,40.438341,-79.996441,-7.727272727,-1.127272727,1,2/9/11 22:07
2738,715.081154.CP,612,96,40.432321,-79.920466,273.2363636,0.018181818,1,2/9/11 22:08
2739,715.122567.CP,640,96,40.427855,-79.925715,55.27272727,-7.018181818,1,2/9/11 22:10
2740,715.121051.CP,1968,96,40.440908,-79.994572,-91.50909091,-2.763636364,1,2/9/11 22:14
2741,715.133237A.CP,2165,96,40.445604,-79.998275,46.92727273,3.454545455,1,2/9/11 22:15
2742,715.131283.CP,1887,96,40.438689,-79.998501,\N,\N,\N,2/10/11 2:20
2743,715.286028.CP,870,96,40.4553179,-79.97045832,\N,\N,\N,2/10/11 2:22
2744,715.199201.CP,3525,96,40.438636,-79.997225,166.0545455,10.81818182,1,2/10/11 2:23
2745,715.208390.CP,2968,96,40.44141476,-80.01126068,\N,\N,\N,2/10/11 2:24
2746,715.194681.CP,4384,96,40.4547684,-79.95878107,\N,\N,\N,2/10/11 2:24
2747,715.154460.CP,753,96,40.427442,-79.950885,-195.5818182,9.509090909,1,2/10/11 2:25
2748,715.101675.CP,650,96,40.431275,-79.921472,11.09090909,6.727272727,1,2/10/11 2:29
2749,715.154350.CP,779,96,40.426692,-79.950492,138.8909091,2.8,1,2/10/11 2:31
2750,0040.UT,5075,96,40.43973,-79.997679,58.38181818,25.54545455,1,2/10/11 2:32
2751,000499.PIC,4897,96,40.443454,-79.999339,-52.07272727,12.12727273,1,2/10/11 2:33
2752,715.133303.CP,3198,96,40.441103,-79.996761,108.6181818,10,1,2/10/11 2:34
2753,0010.UT,5071,96,40.43951,-79.997162,15.83636364,9.018181818,1,2/10/11 2:36
2754,715.175104.CP,973,96,40.440889,-79.95967,-350.3818182,-9.963636364,1,2/10/11 2:41
2755,715.122623.CP,3119,96,40.434895,-79.992696,-55.83636364,3.454545455,1,2/10/11 2:42
2756,715.201285.CP,829,96,40.455234,-79.967722,15.18181818,10.16363636,1,2/10/11 2:43
2757,715.154456.CP,749,96,40.426692,-79.950492,141.6727273,13.6,1,2/10/11 2:44
2758,715.218435.CP,3450,96,40.436283,-79.996223,52.65454545,2.309090909,1,2/10/11 2:46
2759,715.122766A.CP,540,96,40.428977,-79.924029,15.01818182,-2.927272727,1,2/10/11 2:48
2760,715.122715A.CP,2463,96,40.44004,-79.998514,127.7636364,-0.472727273,1,2/10/11 2:50
2761,715.154137.CP,1700,96,40.442308,-80.004143,-13.61818182,7.054545455,1,2/10/11 2:51
2762,715.154161.CP,2140,96,40.443378,-80.004626,141.5090909,-1.454545455,1,2/10/11 2:52
2763,715.204869.CP,4534,96,40.45473328,-79.95872171,\N,\N,\N,2/10/11 2:53
2764,715.091288.CP,718,96,40.445299,-79.926794,-224.0545455,0.509090909,1,2/10/11 2:56
2765,715.133644.CP,559,96,40.427214,-79.927697,115.8181818,11.63636364,1,2/10/11 2:57
2766,715.4266724.CP,3601,96,40.43848,-79.983361,-364.1272727,-0.963636364,1,2/10/11 3:00
2767,715.154479.CP,1770,96,40.443487,-80.001438,163.6,3.781818182,1,2/10/11 3:03
2768,715.133422.CP,820,96,40.46026222,-79.96445155,\N,\N,\N,2/10/11 3:04
2769,715.116045_7.CP,440,96,40.43511,-79.92286,178.3272727,6.563636364,1,2/10/11 3:05
2770,715.3627443.CP,3278,96,40.443424,-79.996045,-109.5090909,1.327272727,1,2/10/11 3:06
2771,715.189118.CP,2745,96,40.438694,-79.997378,147.0727273,5.254545455,1,2/10/11 3:06
2772,715.07620.CP,855,96,40.45815,-79.963641,-36.52727273,-14.05454545,1,2/10/11 3:07
2773,715.201288.CP,832,96,40.455066,-79.968388,-9.527272727,0.181818182,1,2/10/11 3:10
2774,715.154351.CP,780,96,40.426795,-79.950097,321.0181818,-1.127272727,1,2/10/11 3:17
2775,715.144070.CP,878,96,40.46022956,-79.96496653,\N,\N,\N,2/10/11 3:17
2776,715.261126.CP,1164,96,40.45513406,-79.97109529,\N,\N,\N,2/10/11 3:20
2777,715.261151.CP,1114,96,40.45523202,-79.97075197,\N,\N,\N,2/10/11 3:21
2778,715.199132.CP,1174,96,40.4546764,-79.9715388,\N,\N,\N,2/10/11 3:22
2779,715.261153.CP,1183,96,40.45526468,-79.97040864,\N,\N,\N,2/10/11 3:23
2780,715.199508.CP,1121,96,40.4546764,-79.9715388,\N,\N,\N,2/10/11 3:24
2781,715.18969.CP,1159,96,40.4664342,-79.9608872,\N,\N,\N,2/10/11 11:39
2782,715.199131.CP,1162,96,40.4546764,-79.9715388,\N,\N,\N,2/10/11 11:42
2783,715.261152.CP,1334,96,40.45500344,-79.97122404,\N,\N,\N,2/10/11 11:43
2784,715.144052.CP,2705,42,40.445135,-80.014014,120.5382415,10.52663857,1,2/10/11 14:06
2785,715.148162.CP,2696,42,40.44359697,-80.01331003,\N,\N,\N,2/10/11 14:06
2786,715.3420367.CP,2669,42,40.441524,-80.002438,18.89830601,-4.604412978,1.99,2/10/11 14:07
2787,715.175235.CP,4723,42,40.447348,-79.98984,33.81687808,5.569075754,1,2/10/11 14:08
2788,715.148189.CP,2006,42,40.44340101,-80.01343878,\N,\N,\N,2/10/11 14:11
2789,715.154575.CP,2909,42,40.443181,-80.005891,74.33850258,3.214124491,1,2/10/11 14:11
2790,715.148197.CP,2013,42,40.44441348,-80.01369627,\N,\N,\N,2/10/11 14:11
2791,715.3736585.CP,4196,42,40.437346,-79.977758,-49.29085236,0.233504129,1,2/10/11 14:13
2792,715.191270.CP,3103,42,40.437808,-80.000234,95.08686406,1.044136868,1,2/10/11 14:15
2793,715.191278.CP,3111,42,40.439049,-80.003576,-35.45988208,9.953949953,1,2/10/11 14:15
2794,715.133233.CP,2273,42,40.4419136,-80.01112644,\N,\N,\N,2/10/11 14:16
2795,715.185376.CP,2726,42,40.44202925,-80.01253755,\N,\N,\N,2/10/11 14:16
2796,715.175193.CP,958,42,40.443173,-79.95989,-48.24126579,-4.447151854,1,2/10/11 14:17
2797,715.091354.CP,4717,42,40.445891,-79.992224,-173.9562636,-12.70964211,1,2/10/11 14:18
2798,715.195707.CP,3825,42,40.463923,-79.952855,37.12820994,2.385930473,1.66,2/10/11 14:20
2799,715.4055959.CP,4228,42,40.451425,-79.972643,-109.7037452,-0.167785972,1,2/10/11 14:22
2800,SCLS003,4833,42,40.441564,-80.002511,122.8000774,10.02809596,1,2/10/11 14:23
2801,715.3011807.CP,1275,96,40.4546764,-79.9715388,\N,\N,\N,2/10/11 20:12
2802,715.211617.CP,835,96,40.45513517,-79.97096791,\N,\N,\N,2/10/11 20:15
2803,715.201286.CP,830,96,40.455125,-79.968164,-22.94545455,-0.636363636,1,2/10/11 20:16
2804,715.101737.CP,874,96,40.456638,-79.961817,40.87272727,7.218181818,1,2/10/11 20:30
2805,715.184665.CP,833,96,40.45473328,-79.95889337,\N,\N,\N,2/10/11 20:30
2806,715.201287.CP,831,96,40.454527,-79.969859,-29.49090909,-9.963636364,1,2/10/11 20:31
2807,715.133423.CP,821,96,40.46027063,-79.96504081,\N,\N,\N,2/10/11 20:32
2808,715.144018.CP,1036,96,40.46029487,-79.96539569,\N,\N,\N,2/10/11 20:33
2809,715.185318.CP,1074,96,40.468825,-79.966729,-30.8,2.145454545,1,2/10/11 20:34
2810,715.144100.CP,1172,96,40.46026222,-79.9651382,\N,\N,\N,2/10/11 20:36
